config,frequency_hz,run,send_ts_us,recv_ts_us,rtt_ms,status
wifi_microros_besteffort,100,6,1775637885987779,1775637886046369,58.59,ok
wifi_microros_besteffort,100,6,1775637885997869,1775637886048076,50.207,ok
wifi_microros_besteffort,100,6,1775637886007872,1775637886049566,41.694,ok
wifi_microros_besteffort,100,6,1775637886018282,1775637886051866,33.584,ok
wifi_microros_besteffort,100,6,1775637886027888,1775637886055030,27.142,ok
wifi_microros_besteffort,100,6,1775637886038048,1775637886057307,19.259,ok
wifi_microros_besteffort,100,6,1775637886050554,1775637886059469,8.915,ok
wifi_microros_besteffort,100,6,1775637886057867,1775637886066197,8.33,ok
wifi_microros_besteffort,100,6,1775637886067848,1775637886087973,20.125,ok
wifi_microros_besteffort,100,6,1775637886077871,1775637886092276,14.405,ok
wifi_microros_besteffort,100,6,1775637886089000,1775637886101037,12.037,ok
wifi_microros_besteffort,100,6,1775637886097859,1775637886105904,8.045,ok
wifi_microros_besteffort,100,6,1775637886107864,1775637886150776,42.912,ok
wifi_microros_besteffort,100,6,1775637886117882,1775637886151546,33.664,ok
wifi_microros_besteffort,100,6,1775637886127930,1775637886152279,24.349,ok
wifi_microros_besteffort,100,6,1775637886137881,1775637886152959,15.078,ok
wifi_microros_besteffort,100,6,1775637886147869,1775637886158011,10.142,ok
wifi_microros_besteffort,100,6,1775637886159050,1775637886167444,8.394,ok
wifi_microros_besteffort,100,6,1775637886168515,1775637886177139,8.624,ok
wifi_microros_besteffort,100,6,1775637886178185,1775637886187129,8.944,ok
wifi_microros_besteffort,100,6,1775637886188139,1775637886198868,10.729,ok
wifi_microros_besteffort,100,6,1775637886197857,1775637886207543,9.686,ok
wifi_microros_besteffort,100,6,1775637886208571,1775637886217987,9.416,ok
wifi_microros_besteffort,100,6,1775637886218968,1775637886227946,8.978,ok
wifi_microros_besteffort,100,6,1775637886228968,1775637886254655,25.687,ok
wifi_microros_besteffort,100,6,1775637886237870,1775637886255473,17.603,ok
wifi_microros_besteffort,100,6,1775637886247873,1775637886256643,8.77,ok
wifi_microros_besteffort,100,6,1775637886257860,1775637886268231,10.371,ok
wifi_microros_besteffort,100,6,1775637886269246,1775637886280483,11.237,ok
wifi_microros_besteffort,100,6,1775637886277861,1775637886292325,14.464,ok
wifi_microros_besteffort,100,6,1775637886287875,1775637886299146,11.271,ok
wifi_microros_besteffort,100,6,1775637886297893,1775637886306642,8.749,ok
wifi_microros_besteffort,100,6,1775637886307863,1775637886318943,11.08,ok
wifi_microros_besteffort,100,6,1775637886317871,1775637886329751,11.88,ok
wifi_microros_besteffort,100,6,1775637886327974,1775637886352150,24.176,ok
wifi_microros_besteffort,100,6,1775637886337867,1775637886352962,15.095,ok
wifi_microros_besteffort,100,6,1775637886347917,1775637886356925,9.008,ok
wifi_microros_besteffort,100,6,1775637886357908,1775637886367106,9.198,ok
wifi_microros_besteffort,100,6,1775637886368112,1775637886377305,9.193,ok
wifi_microros_besteffort,100,6,1775637886378308,1775637886389160,10.852,ok
wifi_microros_besteffort,100,6,1775637886387873,1775637886399032,11.159,ok
wifi_microros_besteffort,100,6,1775637886397876,1775637886406080,8.204,ok
wifi_microros_besteffort,100,6,1775637886407904,1775637886421242,13.338,ok
wifi_microros_besteffort,100,6,1775637886417869,1775637886432032,14.163,ok
wifi_microros_besteffort,100,6,1775637886427860,1775637886461019,33.159,ok
wifi_microros_besteffort,100,6,1775637886437860,1775637886461949,24.089,ok
wifi_microros_besteffort,100,6,1775637886447869,1775637886462752,14.883,ok
wifi_microros_besteffort,100,6,1775637886457882,1775637886467170,9.288,ok
wifi_microros_besteffort,100,6,1775637886468210,1775637886477815,9.605,ok
wifi_microros_besteffort,100,6,1775637886478797,1775637886505836,27.039,ok
wifi_microros_besteffort,100,6,1775637886487878,1775637886507090,19.212,ok
wifi_microros_besteffort,100,6,1775637886497888,1775637886507926,10.038,ok
wifi_microros_besteffort,100,6,1775637886508999,1775637886522517,13.518,ok
wifi_microros_besteffort,100,6,1775637886517884,1775637886532227,14.343,ok
wifi_microros_besteffort,100,6,1775637886527943,1775637886537502,9.559,ok
wifi_microros_besteffort,100,6,1775637886538927,1775637886559109,20.182,ok
wifi_microros_besteffort,100,6,1775637886547936,1775637886560223,12.287,ok
wifi_microros_besteffort,100,6,1775637886557875,1775637886567846,9.971,ok
wifi_microros_besteffort,100,6,1775637886569053,1775637886579187,10.134,ok
wifi_microros_besteffort,100,6,1775637886577895,1775637886589973,12.078,ok
wifi_microros_besteffort,100,6,1775637886587869,1775637886596351,8.482,ok
wifi_microros_besteffort,100,6,1775637886597860,1775637886609066,11.206,ok
wifi_microros_besteffort,100,6,1775637886607886,1775637886619762,11.876,ok
wifi_microros_besteffort,100,6,1775637886617994,1775637886645373,27.379,ok
wifi_microros_besteffort,100,6,1775637886627870,1775637886659869,31.999,ok
wifi_microros_besteffort,100,6,1775637886637869,1775637886661410,23.541,ok
wifi_microros_besteffort,100,6,1775637886647862,1775637886662111,14.249,ok
wifi_microros_besteffort,100,6,1775637886657871,1775637886667805,9.934,ok
wifi_microros_besteffort,100,6,1775637886668787,1775637886682116,13.329,ok
wifi_microros_besteffort,100,6,1775637886677867,1775637886686504,8.637,ok
wifi_microros_besteffort,100,6,1775637886687853,1775637886697933,10.08,ok
wifi_microros_besteffort,100,6,1775637886698972,1775637886710752,11.78,ok
wifi_microros_besteffort,100,6,1775637886707873,1775637886720572,12.699,ok
wifi_microros_besteffort,100,6,1775637886717875,1775637886727399,9.524,ok
wifi_microros_besteffort,100,6,1775637886728376,1775637886740305,11.929,ok
wifi_microros_besteffort,100,6,1775637886738012,1775637886765219,27.207,ok
wifi_microros_besteffort,100,6,1775637886747880,1775637886767286,19.406,ok
wifi_microros_besteffort,100,6,1775637886757877,1775637886772442,14.565,ok
wifi_microros_besteffort,100,6,1775637886768823,1775637886778285,9.462,ok
wifi_microros_besteffort,100,6,1775637886779425,1775637886789730,10.305,ok
wifi_microros_besteffort,100,6,1775637886787880,1775637886825049,37.169,ok
