config,frequency_hz,run,msg_index,send_ts_us,recv_ts_us,rtt_ms,status
serial_adhoc,100,7,1,1775645487450659,1775645487462867,12.208,ok
serial_adhoc,100,7,2,1775645487460772,1775645487473562,12.79,ok
serial_adhoc,100,7,3,1775645487470789,1775645487483730,12.941,ok
serial_adhoc,100,7,4,1775645487480780,1775645487493684,12.904,ok
serial_adhoc,100,7,5,1775645487490772,1775645487504240,13.468,ok
serial_adhoc,100,7,6,1775645487501225,1775645487515567,14.342,ok
serial_adhoc,100,7,7,1775645487510779,1775645487525431,14.652,ok
serial_adhoc,100,7,8,1775645487521272,1775645487535765,14.493,ok
serial_adhoc,100,7,9,1775645487530799,1775645487546224,15.425,ok
serial_adhoc,100,7,10,1775645487540785,1775645487556638,15.853,ok
serial_adhoc,100,7,11,1775645487550771,1775645487565846,15.075,ok
serial_adhoc,100,7,12,1775645487560787,1775645487575643,14.856,ok
serial_adhoc,100,7,13,1775645487570810,1775645487585293,14.483,ok
serial_adhoc,100,7,14,1775645487580787,1775645487595622,14.835,ok
serial_adhoc,100,7,15,1775645487590789,1775645487606847,16.058,ok
serial_adhoc,100,7,16,1775645487600800,1775645487616514,15.714,ok
serial_adhoc,100,7,17,1775645487610801,1775645487625968,15.167,ok
serial_adhoc,100,7,18,1775645487620784,1775645487636188,15.404,ok
serial_adhoc,100,7,19,1775645487630779,1775645487646927,16.148,ok
serial_adhoc,100,7,20,1775645487641025,1775645487657214,16.189,ok
serial_adhoc,100,7,21,1775645487650773,1775645487666444,15.671,ok
serial_adhoc,100,7,22,1775645487660783,1775645487676343,15.56,ok
serial_adhoc,100,7,23,1775645487670805,1775645487686384,15.579,ok
serial_adhoc,100,7,24,1775645487680770,1775645487696577,15.807,ok
serial_adhoc,100,7,25,1775645487690763,1775645487706491,15.728,ok
serial_adhoc,100,7,26,1775645487700776,1775645487716534,15.758,ok
serial_adhoc,100,7,27,1775645487710809,1775645487725962,15.153,ok
serial_adhoc,100,7,28,1775645487720792,1775645487736359,15.567,ok
