config,frequency_hz,run,send_ts_us,recv_ts_us,rtt_ms,status
wifi_microros_reliable,10,8,1775641491563152,1775641491657128,93.976,ok
wifi_microros_reliable,10,8,1775641491663316,1775641491686043,22.727,ok
wifi_microros_reliable,10,8,1775641491763328,1775641491776386,13.058,ok
wifi_microros_reliable,10,8,1775641491863240,1775641491880948,17.708,ok
wifi_microros_reliable,10,8,1775641491963312,1775641491980463,17.151,ok
wifi_microros_reliable,10,8,1775641492063218,1775641492071153,7.935,ok
wifi_microros_reliable,10,8,1775641492163213,1775641492172307,9.094,ok
wifi_microros_reliable,10,8,1775641492263306,1775641492272308,9.002,ok
wifi_microros_reliable,10,8,1775641492363306,1775641492375439,12.133,ok
wifi_microros_reliable,10,8,1775641492463246,1775641492498144,34.898,ok
wifi_microros_reliable,10,8,1775641492563328,1775641492589936,26.608,ok
wifi_microros_reliable,10,8,1775641492663314,1775641492695845,32.531,ok
wifi_microros_reliable,10,8,1775641492763333,1775641492774215,10.882,ok
wifi_microros_reliable,10,8,1775641492863303,1775641492895268,31.965,ok
wifi_microros_reliable,10,8,1775641492963314,1775641492975560,12.246,ok
wifi_microros_reliable,10,8,1775641493063301,1775641493090517,27.216,ok
wifi_microros_reliable,10,8,1775641493163338,1775641493173223,9.885,ok
wifi_microros_reliable,10,8,1775641493263260,1775641493273013,9.753,ok
wifi_microros_reliable,10,8,1775641493363345,1775641493401256,37.911,ok
wifi_microros_reliable,10,8,1775641493463317,1775641493478143,14.826,ok
wifi_microros_reliable,10,8,1775641493563329,1775641493577145,13.816,ok
wifi_microros_reliable,10,8,1775641493663714,1775641493673867,10.153,ok
wifi_microros_reliable,10,8,1775641493763315,1775641493773376,10.061,ok
wifi_microros_reliable,10,8,1775641493863238,1775641493874520,11.282,ok
wifi_microros_reliable,10,8,1775641493963318,1775641493978236,14.918,ok
wifi_microros_reliable,10,8,1775641494063332,1775641494074201,10.869,ok
wifi_microros_reliable,10,8,1775641494163334,1775641494175782,12.448,ok
wifi_microros_reliable,10,8,1775641494263333,1775641494278016,14.683,ok
wifi_microros_reliable,10,8,1775641494363311,1775641494412526,49.215,ok
wifi_microros_reliable,10,8,1775641494463251,1775641494474190,10.939,ok
wifi_microros_reliable,10,8,1775641494563264,1775641494583185,19.921,ok
wifi_microros_reliable,10,8,1775641494663327,1775641494672613,9.286,ok
wifi_microros_reliable,10,8,1775641494763298,1775641494781447,18.149,ok
wifi_microros_reliable,10,8,1775641494863318,1775641494881450,18.132,ok
wifi_microros_reliable,10,8,1775641494963264,1775641494985780,22.516,ok
wifi_microros_reliable,10,8,1775641495063332,1775641495094381,31.049,ok
wifi_microros_reliable,10,8,1775641495163204,1775641495173623,10.419,ok
wifi_microros_reliable,10,8,1775641495263333,1775641495272262,8.929,ok
wifi_microros_reliable,10,8,1775641495363332,1775641495376396,13.064,ok
wifi_microros_reliable,10,8,1775641495463336,1775641495472533,9.197,ok
wifi_microros_reliable,10,8,1775641495563316,1775641495576437,13.121,ok
wifi_microros_reliable,10,8,1775641495663421,1775641495702835,39.414,ok
wifi_microros_reliable,10,8,1775641495763476,1775641495772606,9.13,ok
wifi_microros_reliable,10,8,1775641495863289,1775641495887650,24.361,ok
wifi_microros_reliable,10,8,1775641495963375,1775641495979137,15.762,ok
wifi_microros_reliable,10,8,1775641496063253,1775641496090339,27.086,ok
wifi_microros_reliable,10,8,1775641496163331,1775641496297411,134.08,ok
wifi_microros_reliable,10,8,1775641496263312,1775641496316105,52.793,ok
wifi_microros_reliable,10,8,1775641496363318,1775641496378908,15.59,ok
wifi_microros_reliable,10,8,1775641496463304,1775641496477942,14.638,ok
wifi_microros_reliable,10,8,1775641496563255,1775641496588070,24.815,ok
wifi_microros_reliable,10,8,1775641496663256,1775641496673817,10.561,ok
wifi_microros_reliable,10,8,1775641496763317,1775641496775777,12.46,ok
wifi_microros_reliable,10,8,1775641496863490,1775641496878972,15.482,ok
wifi_microros_reliable,10,8,1775641496963250,1775641496977081,13.831,ok
wifi_microros_reliable,10,8,1775641497063258,1775641497074413,11.155,ok
wifi_microros_reliable,10,8,1775641497163341,1775641497213600,50.259,ok
wifi_microros_reliable,10,8,1775641497263350,1775641497288493,25.143,ok
wifi_microros_reliable,10,8,1775641497363714,1775641497373537,9.823,ok
wifi_microros_reliable,10,8,1775641497463485,1775641497473942,10.457,ok
wifi_microros_reliable,10,8,1775641497563312,1775641497573724,10.412,ok
wifi_microros_reliable,10,8,1775641497663324,1775641497675030,11.706,ok
wifi_microros_reliable,10,8,1775641497763308,1775641497776384,13.076,ok
wifi_microros_reliable,10,8,1775641497863329,1775641497894830,31.501,ok
wifi_microros_reliable,10,8,1775641497963307,1775641497975187,11.88,ok
wifi_microros_reliable,10,8,1775641498063248,1775641498074991,11.743,ok
wifi_microros_reliable,10,8,1775641498163301,1775641498176272,12.971,ok
wifi_microros_reliable,10,8,1775641498263308,1775641498292316,29.008,ok
wifi_microros_reliable,10,8,1775641498363297,1775641498374256,10.959,ok
wifi_microros_reliable,10,8,1775641498463338,1775641498476290,12.952,ok
wifi_microros_reliable,10,8,1775641498563311,1775641498579522,16.211,ok
wifi_microros_reliable,10,8,1775641498663249,1775641498702643,39.394,ok
wifi_microros_reliable,10,8,1775641498763321,1775641498986318,222.997,ok
wifi_microros_reliable,10,8,1775641498863350,1775641499051467,188.117,ok
wifi_microros_reliable,10,8,1775641498963362,1775641499078917,115.555,ok
wifi_microros_reliable,10,8,1775641499063309,1775641499101891,38.582,ok
wifi_microros_reliable,10,8,1775641499163253,1775641499184198,20.945,ok
wifi_microros_reliable,10,8,1775641499263313,1775641499276003,12.69,ok
wifi_microros_reliable,10,8,1775641499363248,1775641499385321,22.073,ok
wifi_microros_reliable,10,8,1775641499463349,1775641499475698,12.349,ok
wifi_microros_reliable,10,8,1775641499563331,1775641499573323,9.992,ok
wifi_microros_reliable,10,8,1775641499663325,1775641499677346,14.021,ok
wifi_microros_reliable,10,8,1775641499763258,1775641499772763,9.505,ok
wifi_microros_reliable,10,8,1775641499863250,1775641499872003,8.753,ok
wifi_microros_reliable,10,8,1775641499963250,1775641499972998,9.748,ok
wifi_microros_reliable,10,8,1775641500063305,1775641500077875,14.57,ok
