config,frequency_hz,run,msg_index,send_ts_us,recv_ts_us,rtt_ms,status
serial_adhoc,1,9,1,1775654709686197,1775654709699522,13.325,ok
serial_adhoc,1,9,2,1775654710686367,1775654710698855,12.488,ok
serial_adhoc,1,9,3,1775654711686357,1775654711698730,12.373,ok
serial_adhoc,1,9,4,1775654712686853,1775654712699792,12.939,ok
serial_adhoc,1,9,5,1775654713686377,1775654713699166,12.789,ok
serial_adhoc,1,9,6,1775654714686377,1775654714698259,11.882,ok
serial_adhoc,1,9,7,1775654715686352,1775654715698319,11.967,ok
serial_adhoc,1,9,8,1775654716686365,1775654716698384,12.019,ok
serial_adhoc,1,9,9,1775654717686585,1775654717698548,11.963,ok
serial_adhoc,1,9,10,1775654718686359,1775654718698225,11.866,ok
serial_adhoc,1,9,11,1775654719686326,1775654719698090,11.764,ok
serial_adhoc,1,9,12,1775654720686303,1775654720698569,12.266,ok
serial_adhoc,1,9,13,1775654721686384,1775654721698404,12.02,ok
serial_adhoc,1,9,14,1775654722686381,1775654722698240,11.859,ok
serial_adhoc,1,9,15,1775654723686369,1775654723698580,12.211,ok
serial_adhoc,1,9,16,1775654724686382,1775654724699272,12.89,ok
serial_adhoc,1,9,17,1775654725686375,1775654725698789,12.414,ok
serial_adhoc,1,9,18,1775654726686348,1775654726698395,12.047,ok
serial_adhoc,1,9,19,1775654727686343,1775654727698592,12.249,ok
serial_adhoc,1,9,20,1775654728686352,1775654728698472,12.12,ok
serial_adhoc,1,9,21,1775654729686343,1775654729698510,12.167,ok
serial_adhoc,1,9,22,1775654730686353,1775654730698266,11.913,ok
serial_adhoc,1,9,23,1775654731686284,1775654731698311,12.027,ok
serial_adhoc,1,9,24,1775654732686372,1775654732698334,11.962,ok
serial_adhoc,1,9,25,1775654733686466,1775654733698708,12.242,ok
serial_adhoc,1,9,26,1775654734686380,1775654734698444,12.064,ok
serial_adhoc,1,9,27,1775654735686381,1775654735699544,13.163,ok
serial_adhoc,1,9,28,1775654736686761,1775654736699058,12.297,ok
serial_adhoc,1,9,29,1775654737686374,1775654737699320,12.946,ok
serial_adhoc,1,9,30,1775654738686373,1775654738698182,11.809,ok
serial_adhoc,1,9,31,1775654739686281,1775654739698403,12.122,ok
serial_adhoc,1,9,32,1775654740686382,1775654740699011,12.629,ok
serial_adhoc,1,9,33,1775654741686291,1775654741698522,12.231,ok
serial_adhoc,1,9,34,1775654742686368,1775654742698352,11.984,ok
serial_adhoc,1,9,35,1775654743686337,1775654743697885,11.548,ok
serial_adhoc,1,9,36,1775654744686354,1775654744698556,12.202,ok
serial_adhoc,1,9,37,1775654745686363,1775654745698416,12.053,ok
serial_adhoc,1,9,38,1775654746686373,1775654746698630,12.257,ok
serial_adhoc,1,9,39,1775654747686297,1775654747697723,11.426,ok
serial_adhoc,1,9,40,1775654748686358,1775654748698430,12.072,ok
serial_adhoc,1,9,41,1775654749686378,1775654749698550,12.172,ok
serial_adhoc,1,9,42,1775654750686377,1775654750698559,12.182,ok
serial_adhoc,1,9,43,1775654751686277,1775654751698238,11.961,ok
serial_adhoc,1,9,44,1775654752686770,1775654752698958,12.188,ok
serial_adhoc,1,9,45,1775654753686379,1775654753698452,12.073,ok
serial_adhoc,1,9,46,1775654754686365,1775654754698071,11.706,ok
serial_adhoc,1,9,47,1775654755686259,1775654755697893,11.634,ok
serial_adhoc,1,9,48,1775654756686390,1775654756698997,12.607,ok
serial_adhoc,1,9,49,1775654757686367,1775654757698347,11.98,ok
serial_adhoc,1,9,50,1775654758686332,1775654758698339,12.007,ok
serial_adhoc,1,9,51,1775654759686368,1775654759698567,12.199,ok
serial_adhoc,1,9,52,1775654760686356,1775654760698564,12.208,ok
serial_adhoc,1,9,53,1775654761686356,1775654761698805,12.449,ok
serial_adhoc,1,9,54,1775654762686656,1775654762698917,12.261,ok
serial_adhoc,1,9,55,1775654763686339,1775654763698535,12.196,ok
serial_adhoc,1,9,56,1775654764686350,1775654764698340,11.99,ok
serial_adhoc,1,9,57,1775654765686366,1775654765698404,12.038,ok
serial_adhoc,1,9,58,1775654766686393,1775654766698327,11.934,ok
serial_adhoc,1,9,59,1775654767686324,1775654767698350,12.026,ok
serial_adhoc,1,9,60,1775654768686367,1775654768698221,11.854,ok
serial_adhoc,1,9,61,1775654769686392,1775654769698481,12.089,ok
serial_adhoc,1,9,62,1775654770686351,1775654770698361,12.01,ok
serial_adhoc,1,9,63,1775654771686357,1775654771698783,12.426,ok
serial_adhoc,1,9,64,1775654772686354,1775654772698301,11.947,ok
serial_adhoc,1,9,65,1775654773686372,1775654773698527,12.155,ok
serial_adhoc,1,9,66,1775654774686360,1775654774698440,12.08,ok
serial_adhoc,1,9,67,1775654775686399,1775654775698938,12.539,ok
serial_adhoc,1,9,68,1775654776686344,1775654776698493,12.149,ok
serial_adhoc,1,9,69,1775654777686653,1775654777698761,12.108,ok
serial_adhoc,1,9,70,1775654778686358,1775654778698448,12.09,ok
serial_adhoc,1,9,71,1775654779686780,1775654779698499,11.719,ok
serial_adhoc,1,9,72,1775654780686384,1775654780698717,12.333,ok
serial_adhoc,1,9,73,1775654781686357,1775654781698708,12.351,ok
serial_adhoc,1,9,74,1775654782686325,1775654782698426,12.101,ok
serial_adhoc,1,9,75,1775654783686377,1775654783698375,11.998,ok
serial_adhoc,1,9,76,1775654784686755,1775654784698991,12.236,ok
serial_adhoc,1,9,77,1775654785686360,1775654785698372,12.012,ok
serial_adhoc,1,9,78,1775654786686816,1775654786699147,12.331,ok
serial_adhoc,1,9,79,1775654787686370,1775654787698878,12.508,ok
serial_adhoc,1,9,80,1775654788686390,1775654788698174,11.784,ok
serial_adhoc,1,9,81,1775654789686372,1775654789698127,11.755,ok
serial_adhoc,1,9,82,1775654790686360,1775654790698451,12.091,ok
serial_adhoc,1,9,83,1775654791686540,1775654791698847,12.307,ok
serial_adhoc,1,9,84,1775654792686356,1775654792698291,11.935,ok
serial_adhoc,1,9,85,1775654793686342,1775654793698472,12.13,ok
serial_adhoc,1,9,86,1775654794686291,1775654794698490,12.199,ok
serial_adhoc,1,9,87,1775654795686390,1775654795698103,11.713,ok
serial_adhoc,1,9,88,1775654796686331,1775654796698471,12.14,ok
serial_adhoc,1,9,89,1775654797686656,1775654797698990,12.334,ok
serial_adhoc,1,9,90,1775654798686376,1775654798698619,12.243,ok
serial_adhoc,1,9,91,1775654799686767,1775654799699080,12.313,ok
serial_adhoc,1,9,92,1775654800686823,1775654800698910,12.087,ok
serial_adhoc,1,9,93,1775654801686266,1775654801697760,11.494,ok
serial_adhoc,1,9,94,1775654802686354,1775654802699472,13.118,ok
serial_adhoc,1,9,95,1775654803686399,1775654803698452,12.053,ok
serial_adhoc,1,9,96,1775654804686394,1775654804698236,11.842,ok
serial_adhoc,1,9,97,1775654805686265,1775654805697931,11.666,ok
serial_adhoc,1,9,98,1775654806686375,1775654806698612,12.237,ok
serial_adhoc,1,9,99,1775654807686362,1775654807698426,12.064,ok
serial_adhoc,1,9,100,1775654808686287,1775654808698409,12.122,ok
serial_adhoc,1,9,101,1775654809686366,1775654809698615,12.249,ok
serial_adhoc,1,9,102,1775654810686357,1775654810698548,12.191,ok
serial_adhoc,1,9,103,1775654811686369,1775654811698478,12.109,ok
serial_adhoc,1,9,104,1775654812686353,1775654812699124,12.771,ok
serial_adhoc,1,9,105,1775654813686772,1775654813699118,12.346,ok
serial_adhoc,1,9,106,1775654814686371,1775654814698905,12.534,ok
serial_adhoc,1,9,107,1775654815686375,1775654815698782,12.407,ok
serial_adhoc,1,9,108,1775654816686796,1775654816698993,12.197,ok
serial_adhoc,1,9,109,1775654817686360,1775654817698583,12.223,ok
serial_adhoc,1,9,110,1775654818686359,1775654818698743,12.384,ok
serial_adhoc,1,9,111,1775654819686377,1775654819698640,12.263,ok
serial_adhoc,1,9,112,1775654820686340,1775654820698925,12.585,ok
serial_adhoc,1,9,113,1775654821686372,1775654821698613,12.241,ok
serial_adhoc,1,9,114,1775654822686380,1775654822698501,12.121,ok
serial_adhoc,1,9,115,1775654823686387,1775654823698646,12.259,ok
serial_adhoc,1,9,116,1775654824686289,1775654824698757,12.468,ok
serial_adhoc,1,9,117,1775654825686830,1775654825699230,12.4,ok
serial_adhoc,1,9,118,1775654826686359,1775654826698567,12.208,ok
serial_adhoc,1,9,119,1775654827686763,1775654827698993,12.23,ok
serial_adhoc,1,9,120,1775654828686295,1775654828698439,12.144,ok
serial_adhoc,1,9,121,1775654829686369,1775654829698403,12.034,ok
serial_adhoc,1,9,122,1775654830686344,1775654830698075,11.731,ok
serial_adhoc,1,9,123,1775654831686374,1775654831698734,12.36,ok
serial_adhoc,1,9,124,1775654832686770,1775654832699237,12.467,ok
serial_adhoc,1,9,125,1775654833686813,1775654833699344,12.531,ok
serial_adhoc,1,9,126,1775654834686385,1775654834698657,12.272,ok
serial_adhoc,1,9,127,1775654835686361,1775654835698570,12.209,ok
serial_adhoc,1,9,128,1775654836686375,1775654836698319,11.944,ok
serial_adhoc,1,9,129,1775654837686367,1775654837699450,13.083,ok
serial_adhoc,1,9,130,1775654838686329,1775654838698223,11.894,ok
serial_adhoc,1,9,131,1775654839686371,1775654839698448,12.077,ok
serial_adhoc,1,9,132,1775654840686278,1775654840698659,12.381,ok
serial_adhoc,1,9,133,1775654841686368,1775654841698765,12.397,ok
serial_adhoc,1,9,134,1775654842686368,1775654842698535,12.167,ok
serial_adhoc,1,9,135,1775654843686360,1775654843698339,11.979,ok
serial_adhoc,1,9,136,1775654844686338,1775654844699027,12.689,ok
serial_adhoc,1,9,137,1775654845686372,1775654845698537,12.165,ok
serial_adhoc,1,9,138,1775654846686329,1775654846698390,12.061,ok
serial_adhoc,1,9,139,1775654847686344,1775654847698600,12.256,ok
serial_adhoc,1,9,140,1775654848686351,1775654848698732,12.381,ok
serial_adhoc,1,9,141,1775654849686380,1775654849698522,12.142,ok
serial_adhoc,1,9,142,1775654850686305,1775654850698329,12.024,ok
serial_adhoc,1,9,143,1775654851686357,1775654851698318,11.961,ok
serial_adhoc,1,9,144,1775654852686359,1775654852698719,12.36,ok
serial_adhoc,1,9,145,1775654853686403,1775654853698704,12.301,ok
serial_adhoc,1,9,146,1775654854686370,1775654854698599,12.229,ok
serial_adhoc,1,9,147,1775654855686386,1775654855698318,11.932,ok
serial_adhoc,1,9,148,1775654856686375,1775654856698499,12.124,ok
serial_adhoc,1,9,149,1775654857686765,1775654857698941,12.176,ok
serial_adhoc,1,9,150,1775654858686829,1775654858699040,12.211,ok
serial_adhoc,1,9,151,1775654859686367,1775654859698324,11.957,ok
serial_adhoc,1,9,152,1775654860686369,1775654860698600,12.231,ok
serial_adhoc,1,9,153,1775654861686359,1775654861698466,12.107,ok
serial_adhoc,1,9,154,1775654862686382,1775654862698314,11.932,ok
serial_adhoc,1,9,155,1775654863686399,1775654863698514,12.115,ok
serial_adhoc,1,9,156,1775654864686364,1775654864698359,11.995,ok
serial_adhoc,1,9,157,1775654865686370,1775654865698614,12.244,ok
serial_adhoc,1,9,158,1775654866686358,1775654866698524,12.166,ok
serial_adhoc,1,9,159,1775654867686348,1775654867698481,12.133,ok
serial_adhoc,1,9,160,1775654868686368,1775654868698447,12.079,ok
serial_adhoc,1,9,161,1775654869686379,1775654869698471,12.092,ok
serial_adhoc,1,9,162,1775654870686354,1775654870698505,12.151,ok
serial_adhoc,1,9,163,1775654871686373,1775654871698563,12.19,ok
serial_adhoc,1,9,164,1775654872686360,1775654872698712,12.352,ok
serial_adhoc,1,9,165,1775654873686765,1775654873698385,11.62,ok
serial_adhoc,1,9,166,1775654874686359,1775654874698808,12.449,ok
serial_adhoc,1,9,167,1775654875686758,1775654875699025,12.267,ok
serial_adhoc,1,9,168,1775654876686367,1775654876698480,12.113,ok
serial_adhoc,1,9,169,1775654877686382,1775654877698067,11.685,ok
serial_adhoc,1,9,170,1775654878686394,1775654878698451,12.057,ok
serial_adhoc,1,9,171,1775654879686360,1775654879698406,12.046,ok
serial_adhoc,1,9,172,1775654880686376,1775654880698503,12.127,ok
serial_adhoc,1,9,173,1775654881686816,1775654881699307,12.491,ok
serial_adhoc,1,9,174,1775654882686354,1775654882698563,12.209,ok
serial_adhoc,1,9,175,1775654883686359,1775654883698458,12.099,ok
serial_adhoc,1,9,176,1775654884686338,1775654884698790,12.452,ok
serial_adhoc,1,9,177,1775654885686366,1775654885698478,12.112,ok
serial_adhoc,1,9,178,1775654886686783,1775654886698876,12.093,ok
serial_adhoc,1,9,179,1775654887686336,1775654887698555,12.219,ok
serial_adhoc,1,9,180,1775654888686350,1775654888698567,12.217,ok
serial_adhoc,1,9,181,1775654889686373,1775654889698425,12.052,ok
serial_adhoc,1,9,182,1775654890686294,1775654890698275,11.981,ok
serial_adhoc,1,9,183,1775654891686770,1775654891698961,12.191,ok
serial_adhoc,1,9,184,1775654892686384,1775654892698447,12.063,ok
serial_adhoc,1,9,185,1775654893686370,1775654893698269,11.899,ok
serial_adhoc,1,9,186,1775654894686330,1775654894698510,12.18,ok
serial_adhoc,1,9,187,1775654895686378,1775654895698609,12.231,ok
serial_adhoc,1,9,188,1775654896686371,1775654896698171,11.8,ok
serial_adhoc,1,9,189,1775654897686349,1775654897698488,12.139,ok
serial_adhoc,1,9,190,1775654898686384,1775654898698526,12.142,ok
serial_adhoc,1,9,191,1775654899686373,1775654899698481,12.108,ok
serial_adhoc,1,9,192,1775654900686344,1775654900698399,12.055,ok
serial_adhoc,1,9,193,1775654901686356,1775654901698106,11.75,ok
serial_adhoc,1,9,194,1775654902686370,1775654902698292,11.922,ok
serial_adhoc,1,9,195,1775654903686377,1775654903698562,12.185,ok
serial_adhoc,1,9,196,1775654904686816,1775654904698817,12.001,ok
serial_adhoc,1,9,197,1775654905686360,1775654905698442,12.082,ok
serial_adhoc,1,9,198,1775654906686333,1775654906698573,12.24,ok
serial_adhoc,1,9,199,1775654907686400,1775654907698558,12.158,ok
serial_adhoc,1,9,200,1775654908686374,1775654908698524,12.15,ok
serial_adhoc,1,9,201,1775654909686766,1775654909698965,12.199,ok
serial_adhoc,1,9,202,1775654910686291,1775654910698447,12.156,ok
serial_adhoc,1,9,203,1775654911686797,1775654911699283,12.486,ok
serial_adhoc,1,9,204,1775654912686382,1775654912698748,12.366,ok
serial_adhoc,1,9,205,1775654913686374,1775654913698848,12.474,ok
serial_adhoc,1,9,206,1775654914686314,1775654914698314,12.0,ok
serial_adhoc,1,9,207,1775654915686376,1775654915699101,12.725,ok
serial_adhoc,1,9,208,1775654916686363,1775654916698465,12.102,ok
serial_adhoc,1,9,209,1775654917686367,1775654917698325,11.958,ok
serial_adhoc,1,9,210,1775654918686359,1775654918698757,12.398,ok
serial_adhoc,1,9,211,1775654919686385,1775654919699019,12.634,ok
serial_adhoc,1,9,212,1775654920686378,1775654920698619,12.241,ok
serial_adhoc,1,9,213,1775654921686369,1775654921698497,12.128,ok
serial_adhoc,1,9,214,1775654922686784,1775654922699207,12.423,ok
serial_adhoc,1,9,215,1775654923686779,1775654923699049,12.27,ok
serial_adhoc,1,9,216,1775654924686783,1775654924699015,12.232,ok
serial_adhoc,1,9,217,1775654925686347,1775654925698155,11.808,ok
serial_adhoc,1,9,218,1775654926686287,1775654926698283,11.996,ok
serial_adhoc,1,9,219,1775654927686402,1775654927698794,12.392,ok
serial_adhoc,1,9,220,1775654928686371,1775654928698745,12.374,ok
serial_adhoc,1,9,221,1775654929686420,1775654929698623,12.203,ok
serial_adhoc,1,9,222,1775654930686258,1775654930697861,11.603,ok
serial_adhoc,1,9,223,1775654931686372,1775654931698799,12.427,ok
serial_adhoc,1,9,224,1775654932686354,1775654932698259,11.905,ok
serial_adhoc,1,9,225,1775654933686352,1775654933698454,12.102,ok
serial_adhoc,1,9,226,1775654934686391,1775654934698885,12.494,ok
serial_adhoc,1,9,227,1775654935686369,1775654935698479,12.11,ok
serial_adhoc,1,9,228,1775654936686372,1775654936698562,12.19,ok
serial_adhoc,1,9,229,1775654937686366,1775654937698317,11.951,ok
serial_adhoc,1,9,230,1775654938686393,1775654938698526,12.133,ok
serial_adhoc,1,9,231,1775654939686379,1775654939698514,12.135,ok
serial_adhoc,1,9,232,1775654940686369,1775654940698812,12.443,ok
serial_adhoc,1,9,233,1775654941686369,1775654941698636,12.267,ok
serial_adhoc,1,9,234,1775654942686384,1775654942698734,12.35,ok
serial_adhoc,1,9,235,1775654943686381,1775654943698702,12.321,ok
serial_adhoc,1,9,236,1775654944686378,1775654944698630,12.252,ok
serial_adhoc,1,9,237,1775654945686357,1775654945699213,12.856,ok
serial_adhoc,1,9,238,1775654946686819,1775654946699075,12.256,ok
serial_adhoc,1,9,239,1775654947686364,1775654947698495,12.131,ok
serial_adhoc,1,9,240,1775654948686376,1775654948698396,12.02,ok
serial_adhoc,1,9,241,1775654949686382,1775654949698241,11.859,ok
serial_adhoc,1,9,242,1775654950686816,1775654950699177,12.361,ok
serial_adhoc,1,9,243,1775654951686379,1775654951699003,12.624,ok
serial_adhoc,1,9,244,1775654952686364,1775654952698539,12.175,ok
serial_adhoc,1,9,245,1775654953686288,1775654953698830,12.542,ok
serial_adhoc,1,9,246,1775654954686372,1775654954698166,11.794,ok
serial_adhoc,1,9,247,1775654955686368,1775654955698456,12.088,ok
serial_adhoc,1,9,248,1775654956686325,1775654956698499,12.174,ok
serial_adhoc,1,9,249,1775654957686785,1775654957698725,11.94,ok
serial_adhoc,1,9,250,1775654958686383,1775654958698328,11.945,ok
serial_adhoc,1,9,251,1775654959686393,1775654959698498,12.105,ok
serial_adhoc,1,9,252,1775654960686261,1775654960698083,11.822,ok
serial_adhoc,1,9,253,1775654961686383,1775654961698781,12.398,ok
serial_adhoc,1,9,254,1775654962686377,1775654962698518,12.141,ok
serial_adhoc,1,9,255,1775654963686362,1775654963698565,12.203,ok
serial_adhoc,1,9,256,1775654964686359,1775654964698489,12.13,ok
serial_adhoc,1,9,257,1775654965686379,1775654965698456,12.077,ok
serial_adhoc,1,9,258,1775654966686361,1775654966698303,11.942,ok
serial_adhoc,1,9,259,1775654967686354,1775654967698569,12.215,ok
serial_adhoc,1,9,260,1775654968686372,1775654968698307,11.935,ok
serial_adhoc,1,9,261,1775654969686362,1775654969698381,12.019,ok
serial_adhoc,1,9,262,1775654970686390,1775654970698523,12.133,ok
serial_adhoc,1,9,263,1775654971686390,1775654971698433,12.043,ok
serial_adhoc,1,9,264,1775654972686284,1775654972698343,12.059,ok
serial_adhoc,1,9,265,1775654973686385,1775654973698237,11.852,ok
serial_adhoc,1,9,266,1775654974686377,1775654974698540,12.163,ok
serial_adhoc,1,9,267,1775654975686796,1775654975698440,11.644,ok
serial_adhoc,1,9,268,1775654976686369,1775654976698723,12.354,ok
serial_adhoc,1,9,269,1775654977686365,1775654977698388,12.023,ok
serial_adhoc,1,9,270,1775654978686395,1775654978698625,12.23,ok
serial_adhoc,1,9,271,1775654979686336,1775654979698490,12.154,ok
serial_adhoc,1,9,272,1775654980686296,1775654980697898,11.602,ok
serial_adhoc,1,9,273,1775654981686760,1775654981698872,12.112,ok
serial_adhoc,1,9,274,1775654982686381,1775654982698515,12.134,ok
serial_adhoc,1,9,275,1775654983686327,1775654983698381,12.054,ok
serial_adhoc,1,9,276,1775654984686365,1775654984698051,11.686,ok
serial_adhoc,1,9,277,1775654985686373,1775654985698825,12.452,ok
serial_adhoc,1,9,278,1775654986686365,1775654986698447,12.082,ok
serial_adhoc,1,9,279,1775654987686362,1775654987698457,12.095,ok
serial_adhoc,1,9,280,1775654988686378,1775654988698241,11.863,ok
serial_adhoc,1,9,281,1775654989686374,1775654989698612,12.238,ok
serial_adhoc,1,9,282,1775654990686371,1775654990698430,12.059,ok
serial_adhoc,1,9,283,1775654991686285,1775654991698387,12.102,ok
serial_adhoc,1,9,284,1775654992686371,1775654992699893,13.522,ok
serial_adhoc,1,9,285,1775654993686381,1775654993698567,12.186,ok
serial_adhoc,1,9,286,1775654994686372,1775654994698553,12.181,ok
serial_adhoc,1,9,287,1775654995686767,1775654995699343,12.576,ok
serial_adhoc,1,9,288,1775654996686384,1775654996698328,11.944,ok
serial_adhoc,1,9,289,1775654997686375,1775654997698182,11.807,ok
serial_adhoc,1,9,290,1775654998686327,1775654998698373,12.046,ok
serial_adhoc,1,9,291,1775654999686391,1775654999699289,12.898,ok
