config,frequency_hz,run,send_ts_us,recv_ts_us,rtt_ms,status
serial_microros_reliable,100,6,1775629826374748,1775629826381007,6.259,ok
serial_microros_reliable,100,6,1775629826384908,1775629826390584,5.676,ok
serial_microros_reliable,100,6,1775629826394924,1775629826400475,5.551,ok
serial_microros_reliable,100,6,1775629826404961,1775629826411145,6.184,ok
serial_microros_reliable,100,6,1775629826414893,1775629826420629,5.736,ok
serial_microros_reliable,100,6,1775629826424901,1775629826429893,4.992,ok
serial_microros_reliable,100,6,1775629826434819,1775629826439253,4.434,ok
serial_microros_reliable,100,6,1775629826444916,1775629826450548,5.632,ok
serial_microros_reliable,100,6,1775629826454844,1775629826460152,5.308,ok
serial_microros_reliable,100,6,1775629826464914,1775629826470286,5.372,ok
serial_microros_reliable,100,6,1775629826474835,1775629826480079,5.244,ok
serial_microros_reliable,100,6,1775629826484841,1775629826490029,5.188,ok
serial_microros_reliable,100,6,1775629826494823,1775629826500312,5.489,ok
serial_microros_reliable,100,6,1775629826504872,1775629826510238,5.366,ok
serial_microros_reliable,100,6,1775629826514842,1775629826520027,5.185,ok
serial_microros_reliable,100,6,1775629826524819,1775629826529781,4.962,ok
serial_microros_reliable,100,6,1775629826534898,1775629826540205,5.307,ok
serial_microros_reliable,100,6,1775629826544876,1775629826550201,5.325,ok
serial_microros_reliable,100,6,1775629826554854,1775629826560161,5.307,ok
serial_microros_reliable,100,6,1775629826564823,1775629826569989,5.166,ok
serial_microros_reliable,100,6,1775629826574841,1775629826580143,5.302,ok
serial_microros_reliable,100,6,1775629826584841,1775629826590333,5.492,ok
serial_microros_reliable,100,6,1775629826594828,1775629826600063,5.235,ok
serial_microros_reliable,100,6,1775629826604837,1775629826610217,5.38,ok
serial_microros_reliable,100,6,1775629826614864,1775629826619988,5.124,ok
serial_microros_reliable,100,6,1775629826624819,1775629826629993,5.174,ok
serial_microros_reliable,100,6,1775629826634874,1775629826639844,4.97,ok
serial_microros_reliable,100,6,1775629826644857,1775629826649270,4.413,ok
serial_microros_reliable,100,6,1775629826654896,1775629826659430,4.534,ok
serial_microros_reliable,100,6,1775629826664898,1775629826669391,4.493,ok
serial_microros_reliable,100,6,1775629826674901,1775629826679755,4.854,ok
serial_microros_reliable,100,6,1775629826684881,1775629826689892,5.011,ok
serial_microros_reliable,100,6,1775629826694816,1775629826700238,5.422,ok
serial_microros_reliable,100,6,1775629826704831,1775629826710294,5.463,ok
serial_microros_reliable,100,6,1775629826714835,1775629826720283,5.448,ok
serial_microros_reliable,100,6,1775629826724843,1775629826730436,5.593,ok
serial_microros_reliable,100,6,1775629826734839,1775629826740189,5.35,ok
serial_microros_reliable,100,6,1775629826744829,1775629826750220,5.391,ok
serial_microros_reliable,100,6,1775629826754853,1775629826760193,5.34,ok
serial_microros_reliable,100,6,1775629826764838,1775629826770560,5.722,ok
serial_microros_reliable,100,6,1775629826774910,1775629826780335,5.425,ok
serial_microros_reliable,100,6,1775629826784920,1775629826790262,5.342,ok
serial_microros_reliable,100,6,1775629826794871,1775629826800053,5.182,ok
