config,frequency_hz,run,send_ts_us,recv_ts_us,rtt_ms,status
wifi_microros_besteffort,100,8,1776664893638815,1776664893711872,73.057,ok
wifi_microros_besteffort,100,8,1776664893649047,1776664893712487,63.44,ok
wifi_microros_besteffort,100,8,1776664893659033,1776664893712737,53.704,ok
wifi_microros_besteffort,100,8,1776664893669087,1776664893715066,45.979,ok
wifi_microros_besteffort,100,8,1776664893679039,1776664893727422,48.383,ok
wifi_microros_besteffort,100,8,1776664893689031,1776664893728451,39.42,ok
wifi_microros_besteffort,100,8,1776664893699220,1776664893728704,29.484,ok
wifi_microros_besteffort,100,8,1776664893709031,1776664893728975,19.944,ok
wifi_microros_besteffort,100,8,1776664893719396,1776664893729217,9.821,ok
wifi_microros_besteffort,100,8,1776664893729511,1776664893746310,16.799,ok
wifi_microros_besteffort,100,8,1776664893739060,1776664893749893,10.833,ok
wifi_microros_besteffort,100,8,1776664893769030,1776664893862789,93.759,ok
wifi_microros_besteffort,100,8,1776664893779043,1776664893863289,84.246,ok
wifi_microros_besteffort,100,8,1776664893789094,1776664893863583,74.489,ok
wifi_microros_besteffort,100,8,1776664893799031,1776664893863795,64.764,ok
wifi_microros_besteffort,100,8,1776664893809030,1776664893864025,54.995,ok
wifi_microros_besteffort,100,8,1776664893819023,1776664893885952,66.929,ok
wifi_microros_besteffort,100,8,1776664893829038,1776664893889389,60.351,ok
wifi_microros_besteffort,100,8,1776664893839052,1776664893889715,50.663,ok
wifi_microros_besteffort,100,8,1776664893848926,1776664893889938,41.012,ok
wifi_microros_besteffort,100,8,1776664893859034,1776664893890191,31.157,ok
wifi_microros_besteffort,100,8,1776664893869026,1776664893891913,22.887,ok
wifi_microros_besteffort,100,8,1776664893879051,1776664893892291,13.24,ok
wifi_microros_besteffort,100,8,1776664893888924,1776664893896815,7.891,ok
wifi_microros_besteffort,100,8,1776664893899034,1776664893915155,16.121,ok
wifi_microros_besteffort,100,8,1776664893909039,1776664893916522,7.483,ok
wifi_microros_besteffort,100,8,1776664893919034,1776664893931577,12.543,ok
wifi_microros_besteffort,100,8,1776664893928923,1776664893938396,9.473,ok
wifi_microros_besteffort,100,8,1776664893938875,1776664893952618,13.743,ok
wifi_microros_besteffort,100,8,1776664893949047,1776664893956423,7.376,ok
wifi_microros_besteffort,100,8,1776664893959026,1776664893966517,7.491,ok
wifi_microros_besteffort,100,8,1776664893969066,1776664893977814,8.748,ok
wifi_microros_besteffort,100,8,1776664893979010,1776664893989066,10.056,ok
wifi_microros_besteffort,100,8,1776664893989660,1776664893999637,9.977,ok
wifi_microros_besteffort,100,8,1776664893999040,1776664894009852,10.812,ok
wifi_microros_besteffort,100,8,1776664894009215,1776664894019507,10.292,ok
wifi_microros_besteffort,100,8,1776664894018930,1776664894038993,20.063,ok
wifi_microros_besteffort,100,8,1776664894029038,1776664894039509,10.471,ok
wifi_microros_besteffort,100,8,1776664894039845,1776664894056463,16.618,ok
wifi_microros_besteffort,100,8,1776664894049035,1776664894059125,10.09,ok
wifi_microros_besteffort,100,8,1776664894059537,1776664894068825,9.288,ok
wifi_microros_besteffort,100,8,1776664894069308,1776664894079865,10.557,ok
wifi_microros_besteffort,100,8,1776664894079014,1776664894087654,8.64,ok
wifi_microros_besteffort,100,8,1776664894089224,1776664894131222,41.998,ok
wifi_microros_besteffort,100,8,1776664894099030,1776664894143901,44.871,ok
wifi_microros_besteffort,100,8,1776664894109030,1776664894144273,35.243,ok
wifi_microros_besteffort,100,8,1776664894119059,1776664894144520,25.461,ok
wifi_microros_besteffort,100,8,1776664894129035,1776664894144731,15.696,ok
wifi_microros_besteffort,100,8,1776664894139035,1776664894157544,18.509,ok
wifi_microros_besteffort,100,8,1776664894149037,1776664894159440,10.403,ok
wifi_microros_besteffort,100,8,1776664894158907,1776664894169533,10.626,ok
wifi_microros_besteffort,100,8,1776664894169011,1776664894180414,11.403,ok
wifi_microros_besteffort,100,8,1776664894179030,1776664894191284,12.254,ok
wifi_microros_besteffort,100,8,1776664894188877,1776664894199530,10.653,ok
wifi_microros_besteffort,100,8,1776664894198914,1776664894239620,40.706,ok
wifi_microros_besteffort,100,8,1776664894209041,1776664894243639,34.598,ok
wifi_microros_besteffort,100,8,1776664894219022,1776664894243979,24.957,ok
wifi_microros_besteffort,100,8,1776664894229036,1776664894244252,15.216,ok
wifi_microros_besteffort,100,8,1776664894239032,1776664894246232,7.2,ok
wifi_microros_besteffort,100,8,1776664894249028,1776664894261411,12.383,ok
wifi_microros_besteffort,100,8,1776664894259043,1776664894266591,7.548,ok
wifi_microros_besteffort,100,8,1776664894269024,1776664894278560,9.536,ok
wifi_microros_besteffort,100,8,1776664894278974,1776664894291170,12.196,ok
wifi_microros_besteffort,100,8,1776664894289033,1776664894301931,12.898,ok
wifi_microros_besteffort,100,8,1776664894299033,1776664894306175,7.142,ok
