config,frequency_hz,run,send_ts_us,recv_ts_us,rtt_ms,status
serial_microros_besteffort,100,8,1775643723922921,1775643723928522,5.601,ok
serial_microros_besteffort,100,8,1775643723933003,1775643723937502,4.499,ok
serial_microros_besteffort,100,8,1775643723943017,1775643723947860,4.843,ok
serial_microros_besteffort,100,8,1775643723953069,1775643723957821,4.752,ok
serial_microros_besteffort,100,8,1775643723963068,1775643723967858,4.79,ok
serial_microros_besteffort,100,8,1775643723973087,1775643723977913,4.826,ok
serial_microros_besteffort,100,8,1775643723983071,1775643723987848,4.777,ok
serial_microros_besteffort,100,8,1775643723993082,1775643723997855,4.773,ok
serial_microros_besteffort,100,8,1775643724003088,1775643724007638,4.55,ok
serial_microros_besteffort,100,8,1775643724013078,1775643724017652,4.574,ok
serial_microros_besteffort,100,8,1775643724023092,1775643724027786,4.694,ok
serial_microros_besteffort,100,8,1775643724033078,1775643724037783,4.705,ok
serial_microros_besteffort,100,8,1775643724043005,1775643724047728,4.723,ok
serial_microros_besteffort,100,8,1775643724053012,1775643724057760,4.748,ok
serial_microros_besteffort,100,8,1775643724063081,1775643724067443,4.362,ok
serial_microros_besteffort,100,8,1775643724073070,1775643724077777,4.707,ok
serial_microros_besteffort,100,8,1775643724083080,1775643724087716,4.636,ok
serial_microros_besteffort,100,8,1775643724093365,1775643724098149,4.784,ok
serial_microros_besteffort,100,8,1775643724103035,1775643724107738,4.703,ok
serial_microros_besteffort,100,8,1775643724113033,1775643724117877,4.844,ok
serial_microros_besteffort,100,8,1775643724123001,1775643724127781,4.78,ok
serial_microros_besteffort,100,8,1775643724133018,1775643724137833,4.815,ok
serial_microros_besteffort,100,8,1775643724143071,1775643724147909,4.838,ok
serial_microros_besteffort,100,8,1775643724153073,1775643724157778,4.705,ok
serial_microros_besteffort,100,8,1775643724163071,1775643724168973,5.902,ok
serial_microros_besteffort,100,8,1775643724173094,1775643724177806,4.712,ok
serial_microros_besteffort,100,8,1775643724183010,1775643724187748,4.738,ok
serial_microros_besteffort,100,8,1775643724193017,1775643724197851,4.834,ok
serial_microros_besteffort,100,8,1775643724203039,1775643724207882,4.843,ok
serial_microros_besteffort,100,8,1775643724213102,1775643724217848,4.746,ok
serial_microros_besteffort,100,8,1775643724223025,1775643724228475,5.45,ok
serial_microros_besteffort,100,8,1775643724232991,1775643724237451,4.46,ok
serial_microros_besteffort,100,8,1775643724243087,1775643724247877,4.79,ok
serial_microros_besteffort,100,8,1775643724253073,1775643724257817,4.744,ok
serial_microros_besteffort,100,8,1775643724263074,1775643724267869,4.795,ok
serial_microros_besteffort,100,8,1775643724273076,1775643724277707,4.631,ok
serial_microros_besteffort,100,8,1775643724283081,1775643724288027,4.946,ok
serial_microros_besteffort,100,8,1775643724293073,1775643724297867,4.794,ok
serial_microros_besteffort,100,8,1775643724303049,1775643724307634,4.585,ok
serial_microros_besteffort,100,8,1775643724313016,1775643724318805,5.789,ok
serial_microros_besteffort,100,8,1775643724323007,1775643724327826,4.819,ok
