config,frequency_hz,run,msg_index,send_ts_us,recv_ts_us,rtt_ms,status
serial_adhoc,10,1,1,1775627275261159,1775627275274598,13.439,ok
serial_adhoc,10,1,2,1775627275361371,1775627275373384,12.013,ok
serial_adhoc,10,1,3,1775627275461323,1775627275473441,12.118,ok
serial_adhoc,10,1,4,1775627275561374,1775627275573451,12.077,ok
serial_adhoc,10,1,5,1775627275661286,1775627275674019,12.733,ok
serial_adhoc,10,1,6,1775627275761835,1775627275774161,12.326,ok
serial_adhoc,10,1,7,1775627275861266,1775627275873935,12.669,ok
serial_adhoc,10,1,8,1775627275961373,1775627275973769,12.396,ok
serial_adhoc,10,1,9,1775627276061372,1775627276075086,13.714,ok
serial_adhoc,10,1,10,1775627276161386,1775627276174121,12.735,ok
serial_adhoc,10,1,11,1775627276261259,1775627276274008,12.749,ok
serial_adhoc,10,1,12,1775627276361788,1775627276374088,12.3,ok
serial_adhoc,10,1,13,1775627276461790,1775627276474242,12.452,ok
serial_adhoc,10,1,14,1775627276561786,1775627276574053,12.267,ok
serial_adhoc,10,1,15,1775627276661761,1775627276674221,12.46,ok
serial_adhoc,10,1,16,1775627276761747,1775627276774996,13.249,ok
serial_adhoc,10,1,17,1775627276861282,1775627276873328,12.046,ok
serial_adhoc,10,1,18,1775627276961729,1775627276973838,12.109,ok
serial_adhoc,10,1,19,1775627277061305,1775627277073994,12.689,ok
serial_adhoc,10,1,20,1775627277161553,1775627277174236,12.683,ok
serial_adhoc,10,1,21,1775627277261750,1775627277274866,13.116,ok
serial_adhoc,10,1,22,1775627277361569,1775627277374598,13.029,ok
serial_adhoc,10,1,23,1775627277461326,1775627277473756,12.43,ok
serial_adhoc,10,1,24,1775627277561593,1775627277574532,12.939,ok
serial_adhoc,10,1,25,1775627277661766,1775627277674400,12.634,ok
serial_adhoc,10,1,26,1775627277761589,1775627277774235,12.646,ok
serial_adhoc,10,1,27,1775627277861384,1775627277874175,12.791,ok
serial_adhoc,10,1,28,1775627277961436,1775627277974121,12.685,ok
serial_adhoc,10,1,29,1775627278061268,1775627278073978,12.71,ok
serial_adhoc,10,1,30,1775627278161322,1775627278173588,12.266,ok
serial_adhoc,10,1,31,1775627278261329,1775627278273591,12.262,ok
serial_adhoc,10,1,32,1775627278361533,1775627278373795,12.262,ok
