config,frequency_hz,run,msg_index,send_ts_us,recv_ts_us,rtt_ms,status
serial_adhoc,1,7,1,1775652581759264,1775652581771624,12.36,ok
serial_adhoc,1,7,2,1775652582759371,1775652582771819,12.448,ok
serial_adhoc,1,7,3,1775652583759851,1775652583772425,12.574,ok
serial_adhoc,1,7,4,1775652584759414,1775652584772176,12.762,ok
serial_adhoc,1,7,5,1775652585759865,1775652585772399,12.534,ok
serial_adhoc,1,7,6,1775652586759464,1775652586772377,12.913,ok
serial_adhoc,1,7,7,1775652587759842,1775652587772021,12.179,ok
serial_adhoc,1,7,8,1775652588759367,1775652588772008,12.641,ok
serial_adhoc,1,7,9,1775652589759441,1775652589771679,12.238,ok
serial_adhoc,1,7,10,1775652590759402,1775652590771610,12.208,ok
serial_adhoc,1,7,11,1775652591759629,1775652591771872,12.243,ok
serial_adhoc,1,7,12,1775652592759882,1775652592771863,11.981,ok
serial_adhoc,1,7,13,1775652593759406,1775652593771789,12.383,ok
serial_adhoc,1,7,14,1775652594759877,1775652594772946,13.069,ok
serial_adhoc,1,7,15,1775652595759878,1775652595772413,12.535,ok
serial_adhoc,1,7,16,1775652596759825,1775652596772440,12.615,ok
serial_adhoc,1,7,17,1775652597759549,1775652597771508,11.959,ok
serial_adhoc,1,7,18,1775652598759874,1775652598772677,12.803,ok
serial_adhoc,1,7,19,1775652599759873,1775652599772541,12.668,ok
serial_adhoc,1,7,20,1775652600759561,1775652600771912,12.351,ok
serial_adhoc,1,7,21,1775652601759616,1775652601772108,12.492,ok
serial_adhoc,1,7,22,1775652602759456,1775652602771936,12.48,ok
serial_adhoc,1,7,23,1775652603759730,1775652603772193,12.463,ok
serial_adhoc,1,7,24,1775652604759440,1775652604771918,12.478,ok
serial_adhoc,1,7,25,1775652605759444,1775652605772032,12.588,ok
serial_adhoc,1,7,26,1775652606759825,1775652606772317,12.492,ok
serial_adhoc,1,7,27,1775652607759872,1775652607771793,11.921,ok
serial_adhoc,1,7,28,1775652608759827,1775652608772078,12.251,ok
serial_adhoc,1,7,29,1775652609759873,1775652609772174,12.301,ok
serial_adhoc,1,7,30,1775652610759823,1775652610771532,11.709,ok
serial_adhoc,1,7,31,1775652611759422,1775652611771378,11.956,ok
serial_adhoc,1,7,32,1775652612759874,1775652612771781,11.907,ok
serial_adhoc,1,7,33,1775652613759437,1775652613771935,12.498,ok
serial_adhoc,1,7,34,1775652614759407,1775652614771780,12.373,ok
serial_adhoc,1,7,35,1775652615759885,1775652615772233,12.348,ok
serial_adhoc,1,7,36,1775652616759880,1775652616771927,12.047,ok
serial_adhoc,1,7,37,1775652617759436,1775652617771921,12.485,ok
serial_adhoc,1,7,38,1775652618759826,1775652618772440,12.614,ok
serial_adhoc,1,7,39,1775652619759876,1775652619772430,12.554,ok
serial_adhoc,1,7,40,1775652620759445,1775652620771442,11.997,ok
serial_adhoc,1,7,41,1775652621759423,1775652621772042,12.619,ok
serial_adhoc,1,7,42,1775652622759876,1775652622771385,11.509,ok
serial_adhoc,1,7,43,1775652623759827,1775652623772369,12.542,ok
serial_adhoc,1,7,44,1775652624759861,1775652624772252,12.391,ok
serial_adhoc,1,7,45,1775652625759413,1775652625771502,12.089,ok
serial_adhoc,1,7,46,1775652626759441,1775652626771984,12.543,ok
serial_adhoc,1,7,47,1775652627759440,1775652627771918,12.478,ok
serial_adhoc,1,7,48,1775652628759832,1775652628771960,12.128,ok
serial_adhoc,1,7,49,1775652629759442,1775652629772089,12.647,ok
serial_adhoc,1,7,50,1775652630759824,1775652630772289,12.465,ok
serial_adhoc,1,7,51,1775652631759404,1775652631771449,12.045,ok
serial_adhoc,1,7,52,1775652632759828,1775652632772288,12.46,ok
serial_adhoc,1,7,53,1775652633759860,1775652633772352,12.492,ok
serial_adhoc,1,7,54,1775652634759416,1775652634771927,12.511,ok
serial_adhoc,1,7,55,1775652635759825,1775652635772345,12.52,ok
serial_adhoc,1,7,56,1775652636759841,1775652636771893,12.052,ok
serial_adhoc,1,7,57,1775652637759823,1775652637772345,12.522,ok
serial_adhoc,1,7,58,1775652638759345,1775652638771486,12.141,ok
serial_adhoc,1,7,59,1775652639759434,1775652639771757,12.323,ok
serial_adhoc,1,7,60,1775652640759431,1775652640771616,12.185,ok
serial_adhoc,1,7,61,1775652641759416,1775652641771944,12.528,ok
serial_adhoc,1,7,62,1775652642759827,1775652642772256,12.429,ok
serial_adhoc,1,7,63,1775652643759877,1775652643772323,12.446,ok
serial_adhoc,1,7,64,1775652644759886,1775652644772155,12.269,ok
serial_adhoc,1,7,65,1775652645759831,1775652645772285,12.454,ok
serial_adhoc,1,7,66,1775652646759868,1775652646772458,12.59,ok
serial_adhoc,1,7,67,1775652647759829,1775652647772155,12.326,ok
serial_adhoc,1,7,68,1775652648759427,1775652648771806,12.379,ok
serial_adhoc,1,7,69,1775652649759440,1775652649771879,12.439,ok
serial_adhoc,1,7,70,1775652650759826,1775652650772616,12.79,ok
serial_adhoc,1,7,71,1775652651759881,1775652651772349,12.468,ok
serial_adhoc,1,7,72,1775652652759501,1775652652772047,12.546,ok
serial_adhoc,1,7,73,1775652653759375,1775652653771473,12.098,ok
serial_adhoc,1,7,74,1775652654759441,1775652654771704,12.263,ok
serial_adhoc,1,7,75,1775652655759435,1775652655771886,12.451,ok
serial_adhoc,1,7,76,1775652656759825,1775652656771875,12.05,ok
serial_adhoc,1,7,77,1775652657759434,1775652657771869,12.435,ok
serial_adhoc,1,7,78,1775652658759814,1775652658773102,13.288,ok
serial_adhoc,1,7,79,1775652659759835,1775652659772422,12.587,ok
serial_adhoc,1,7,80,1775652660759824,1775652660772348,12.524,ok
serial_adhoc,1,7,81,1775652661759391,1775652661771467,12.076,ok
serial_adhoc,1,7,82,1775652662759822,1775652662772032,12.21,ok
serial_adhoc,1,7,83,1775652663759838,1775652663771845,12.007,ok
serial_adhoc,1,7,84,1775652664759855,1775652664772289,12.434,ok
serial_adhoc,1,7,85,1775652665759819,1775652665771497,11.678,ok
serial_adhoc,1,7,86,1775652666759842,1775652666772384,12.542,ok
serial_adhoc,1,7,87,1775652667759445,1775652667772178,12.733,ok
serial_adhoc,1,7,88,1775652668759429,1775652668771814,12.385,ok
serial_adhoc,1,7,89,1775652669759710,1775652669772154,12.444,ok
serial_adhoc,1,7,90,1775652670759820,1775652670772020,12.2,ok
serial_adhoc,1,7,91,1775652671759851,1775652671772115,12.264,ok
serial_adhoc,1,7,92,1775652672759850,1775652672772067,12.217,ok
serial_adhoc,1,7,93,1775652673759395,1775652673771793,12.398,ok
serial_adhoc,1,7,94,1775652674759818,1775652674772275,12.457,ok
serial_adhoc,1,7,95,1775652675759824,1775652675772097,12.273,ok
serial_adhoc,1,7,96,1775652676759846,1775652676771967,12.121,ok
serial_adhoc,1,7,97,1775652677759418,1775652677771891,12.473,ok
serial_adhoc,1,7,98,1775652678759423,1775652678771659,12.236,ok
serial_adhoc,1,7,99,1775652679759820,1775652679772501,12.681,ok
serial_adhoc,1,7,100,1775652680759853,1775652680771995,12.142,ok
serial_adhoc,1,7,101,1775652681759418,1775652681772716,13.298,ok
serial_adhoc,1,7,102,1775652682759419,1775652682772156,12.737,ok
serial_adhoc,1,7,103,1775652683759886,1775652683773216,13.33,ok
serial_adhoc,1,7,104,1775652684759444,1775652684772007,12.563,ok
serial_adhoc,1,7,105,1775652685759408,1775652685771978,12.57,ok
serial_adhoc,1,7,106,1775652686759889,1775652686772746,12.857,ok
serial_adhoc,1,7,107,1775652687759885,1775652687772888,13.003,ok
serial_adhoc,1,7,108,1775652688759358,1775652688771946,12.588,ok
serial_adhoc,1,7,109,1775652689759825,1775652689772338,12.513,ok
