config,frequency_hz,run,msg_index,send_ts_us,recv_ts_us,rtt_ms,status
serial_adhoc,100,6,1,1775645469580446,1775645469591921,11.475,ok
serial_adhoc,100,6,2,1775645469590519,1775645469602483,11.964,ok
serial_adhoc,100,6,3,1775645469600508,1775645469612639,12.131,ok
serial_adhoc,100,6,4,1775645469610511,1775645469622563,12.052,ok
serial_adhoc,100,6,5,1775645469620654,1775645469633186,12.532,ok
serial_adhoc,100,6,6,1775645469630564,1775645469643950,13.386,ok
serial_adhoc,100,6,7,1775645469640606,1775645469654249,13.643,ok
serial_adhoc,100,6,8,1775645469650581,1775645469664524,13.943,ok
serial_adhoc,100,6,9,1775645469660613,1775645469675352,14.739,ok
serial_adhoc,100,6,10,1775645469670611,1775645469684633,14.022,ok
serial_adhoc,100,6,11,1775645469680571,1775645469694871,14.3,ok
serial_adhoc,100,6,12,1775645469690527,1775645469704836,14.309,ok
serial_adhoc,100,6,13,1775645469700616,1775645469714934,14.318,ok
serial_adhoc,100,6,14,1775645469710634,1775645469724721,14.087,ok
serial_adhoc,100,6,15,1775645469720633,1775645469735787,15.154,ok
serial_adhoc,100,6,16,1775645469731059,1775645469745615,14.556,ok
serial_adhoc,100,6,17,1775645469740747,1775645469756720,15.973,ok
serial_adhoc,100,6,18,1775645469750606,1775645469766549,15.943,ok
serial_adhoc,100,6,19,1775645469760604,1775645469775536,14.932,ok
serial_adhoc,100,6,20,1775645469770626,1775645469785762,15.136,ok
serial_adhoc,100,6,21,1775645469780622,1775645469795743,15.121,ok
serial_adhoc,100,6,22,1775645469790511,1775645469806296,15.785,ok
serial_adhoc,100,6,23,1775645469800660,1775645469816580,15.92,ok
serial_adhoc,100,6,24,1775645469810661,1775645469826940,16.279,ok
serial_adhoc,100,6,25,1775645469820633,1775645469838028,17.395,ok
serial_adhoc,100,6,26,1775645469830637,1775645469847592,16.955,ok
serial_adhoc,100,6,27,1775645469840553,1775645469857699,17.146,ok
serial_adhoc,100,6,28,1775645469850601,1775645469867746,17.145,ok
serial_adhoc,100,6,29,1775645469860601,1775645469876984,16.383,ok
serial_adhoc,100,6,30,1775645469870598,1775645469886439,15.841,ok
serial_adhoc,100,6,31,1775645469880579,1775645469896309,15.73,ok
serial_adhoc,100,6,32,1775645469890512,1775645469906297,15.785,ok
