config,frequency_hz,run,msg_index,send_ts_us,recv_ts_us,rtt_ms,status
serial_adhoc,100,2,1,1775645396851349,1775645396865828,14.479,ok
serial_adhoc,100,2,2,1775645396861495,1775645396875159,13.664,ok
serial_adhoc,100,2,3,1775645396871510,1775645396885614,14.104,ok
serial_adhoc,100,2,4,1775645396881461,1775645396894946,13.485,ok
serial_adhoc,100,2,5,1775645396891437,1775645396905244,13.807,ok
serial_adhoc,100,2,6,1775645396901516,1775645396914873,13.357,ok
serial_adhoc,100,2,7,1775645396911513,1775645396926934,15.421,ok
serial_adhoc,100,2,8,1775645396921498,1775645396934550,13.052,ok
serial_adhoc,100,2,9,1775645396931538,1775645396944577,13.039,ok
serial_adhoc,100,2,10,1775645396941473,1775645396954600,13.127,ok
serial_adhoc,100,2,11,1775645396951514,1775645396964819,13.305,ok
serial_adhoc,100,2,12,1775645396961513,1775645396975344,13.831,ok
serial_adhoc,100,2,13,1775645396971506,1775645396984519,13.013,ok
serial_adhoc,100,2,14,1775645396981438,1775645396994984,13.546,ok
serial_adhoc,100,2,15,1775645396991467,1775645397004767,13.3,ok
serial_adhoc,100,2,16,1775645397001517,1775645397014850,13.333,ok
serial_adhoc,100,2,17,1775645397011512,1775645397025342,13.83,ok
serial_adhoc,100,2,18,1775645397021526,1775645397034620,13.094,ok
serial_adhoc,100,2,19,1775645397031490,1775645397045035,13.545,ok
serial_adhoc,100,2,20,1775645397041433,1775645397055271,13.838,ok
serial_adhoc,100,2,21,1775645397051454,1775645397065802,14.348,ok
serial_adhoc,100,2,22,1775645397061513,1775645397075801,14.288,ok
serial_adhoc,100,2,23,1775645397071525,1775645397084857,13.332,ok
serial_adhoc,100,2,24,1775645397081477,1775645397094963,13.486,ok
serial_adhoc,100,2,25,1775645397091498,1775645397104659,13.161,ok
serial_adhoc,100,2,26,1775645397101514,1775645397115878,14.364,ok
serial_adhoc,100,2,27,1775645397111513,1775645397125371,13.858,ok
serial_adhoc,100,2,28,1775645397121486,1775645397135513,14.027,ok
serial_adhoc,100,2,29,1775645397131521,1775645397144979,13.458,ok
serial_adhoc,100,2,30,1775645397141506,1775645397154971,13.465,ok
serial_adhoc,100,2,31,1775645397151466,1775645397165265,13.799,ok
serial_adhoc,100,2,32,1775645397161513,1775645397175873,14.36,ok
serial_adhoc,100,2,33,1775645397171523,1775645397184713,13.19,ok
serial_adhoc,100,2,34,1775645397181462,1775645397194907,13.445,ok
serial_adhoc,100,2,35,1775645397191447,1775645397204724,13.277,ok
serial_adhoc,100,2,36,1775645397201521,1775645397214962,13.441,ok
serial_adhoc,100,2,37,1775645397211520,1775645397225424,13.904,ok
serial_adhoc,100,2,38,1775645397221507,1775645397234824,13.317,ok
serial_adhoc,100,2,39,1775645397231489,1775645397244785,13.296,ok
serial_adhoc,100,2,40,1775645397241433,1775645397254491,13.058,ok
serial_adhoc,100,2,41,1775645397251530,1775645397264869,13.339,ok
serial_adhoc,100,2,42,1775645397261488,1775645397276350,14.862,ok
serial_adhoc,100,2,43,1775645397271480,1775645397284893,13.413,ok
serial_adhoc,100,2,44,1775645397281502,1775645397294950,13.448,ok
serial_adhoc,100,2,45,1775645397291484,1775645397304718,13.234,ok
serial_adhoc,100,2,46,1775645397301510,1775645397316136,14.626,ok
serial_adhoc,100,2,47,1775645397311511,1775645397325410,13.899,ok
serial_adhoc,100,2,48,1775645397321430,1775645397334939,13.509,ok
serial_adhoc,100,2,49,1775645397331446,1775645397344817,13.371,ok
serial_adhoc,100,2,50,1775645397341489,1775645397355112,13.623,ok
serial_adhoc,100,2,51,1775645397351448,1775645397365123,13.675,ok
serial_adhoc,100,2,52,1775645397361518,1775645397375229,13.711,ok
serial_adhoc,100,2,53,1775645397371506,1775645397385114,13.608,ok
serial_adhoc,100,2,54,1775645397381473,1775645397395010,13.537,ok
serial_adhoc,100,2,55,1775645397391455,1775645397405615,14.16,ok
serial_adhoc,100,2,56,1775645397401442,1775645397416487,15.045,ok
serial_adhoc,100,2,57,1775645397411513,1775645397427541,16.028,ok
serial_adhoc,100,2,58,1775645397421498,1775645397436346,14.848,ok
serial_adhoc,100,2,59,1775645397431498,1775645397447915,16.417,ok
serial_adhoc,100,2,60,1775645397441451,1775645397457220,15.769,ok
serial_adhoc,100,2,61,1775645397451528,1775645397466966,15.438,ok
serial_adhoc,100,2,62,1775645397461483,1775645397477577,16.094,ok
serial_adhoc,100,2,63,1775645397471501,1775645397486634,15.133,ok
serial_adhoc,100,2,64,1775645397481461,1775645397498107,16.646,ok
serial_adhoc,100,2,65,1775645397491497,1775645397508055,16.558,ok
serial_adhoc,100,2,66,1775645397501474,1775645397517431,15.957,ok
serial_adhoc,100,2,67,1775645397511447,1775645397527574,16.127,ok
serial_adhoc,100,2,68,1775645397521526,1775645397537308,15.782,ok
serial_adhoc,100,2,69,1775645397531519,1775645397547920,16.401,ok
serial_adhoc,100,2,70,1775645397541455,1775645397558242,16.787,ok
serial_adhoc,100,2,71,1775645397551504,1775645397568303,16.799,ok
serial_adhoc,100,2,72,1775645397561511,1775645397578299,16.788,ok
serial_adhoc,100,2,73,1775645397571512,1775645397588293,16.781,ok
serial_adhoc,100,2,74,1775645397581520,1775645397599260,17.74,ok
serial_adhoc,100,2,75,1775645397591453,1775645397609097,17.644,ok
serial_adhoc,100,2,76,1775645397601506,1775645397619069,17.563,ok
serial_adhoc,100,2,77,1775645397611515,1775645397628840,17.325,ok
serial_adhoc,100,2,78,1775645397621506,1775645397639044,17.538,ok
serial_adhoc,100,2,79,1775645397631459,1775645397649169,17.71,ok
serial_adhoc,100,2,80,1775645397641479,1775645397662660,21.181,ok
serial_adhoc,100,2,81,1775645397651435,1775645397669623,18.188,ok
serial_adhoc,100,2,82,1775645397661535,1775645397680166,18.631,ok
serial_adhoc,100,2,83,1775645397671485,1775645397690326,18.841,ok
serial_adhoc,100,2,84,1775645397681449,1775645397699931,18.482,ok
serial_adhoc,100,2,85,1775645397691495,1775645397711081,19.586,ok
serial_adhoc,100,2,86,1775645397701495,1775645397720567,19.072,ok
serial_adhoc,100,2,87,1775645397711483,1775645397730700,19.217,ok
serial_adhoc,100,2,88,1775645397721508,1775645397741984,20.476,ok
serial_adhoc,100,2,89,1775645397731509,1775645397751567,20.058,ok
serial_adhoc,100,2,90,1775645397741506,1775645397761018,19.512,ok
serial_adhoc,100,2,91,1775645397751433,1775645397771816,20.383,ok
serial_adhoc,100,2,92,1775645397761440,1775645397781936,20.496,ok
serial_adhoc,100,2,93,1775645397771431,1775645397793511,22.08,ok
serial_adhoc,100,2,94,1775645397781448,1775645397802119,20.671,ok
serial_adhoc,100,2,95,1775645397791474,1775645397812086,20.612,ok
serial_adhoc,100,2,96,1775645397801487,1775645397822425,20.938,ok
serial_adhoc,100,2,97,1775645397811481,1775645397833043,21.562,ok
serial_adhoc,100,2,98,1775645397821488,1775645397846953,25.465,ok
serial_adhoc,100,2,99,1775645397831473,1775645397853639,22.166,ok
serial_adhoc,100,2,100,1775645397841828,1775645397862896,21.068,ok
serial_adhoc,100,2,101,1775645397851605,1775645397873636,22.031,ok
serial_adhoc,100,2,102,1775645397861481,1775645397883439,21.958,ok
serial_adhoc,100,2,103,1775645397871523,1775645397894756,23.233,ok
serial_adhoc,100,2,104,1775645397881451,1775645397904214,22.763,ok
serial_adhoc,100,2,105,1775645397891457,1775645397914043,22.586,ok
serial_adhoc,100,2,106,1775645397901472,1775645397925415,23.943,ok
serial_adhoc,100,2,107,1775645397911513,1775645397934280,22.767,ok
serial_adhoc,100,2,108,1775645397921514,1775645397944646,23.132,ok
serial_adhoc,100,2,109,1775645397931461,1775645397954597,23.136,ok
serial_adhoc,100,2,110,1775645397941468,1775645397964956,23.488,ok
serial_adhoc,100,2,111,1775645397951434,1775645397975618,24.184,ok
serial_adhoc,100,2,112,1775645397961515,1775645397985256,23.741,ok
serial_adhoc,100,2,113,1775645397971511,1775645397995562,24.051,ok
serial_adhoc,100,2,114,1775645397981487,1775645398006161,24.674,ok
serial_adhoc,100,2,115,1775645397991439,1775645398015577,24.138,ok
serial_adhoc,100,2,116,1775645398001446,1775645398026635,25.189,ok
serial_adhoc,100,2,117,1775645398011504,1775645398035658,24.154,ok
serial_adhoc,100,2,118,1775645398021524,1775645398046062,24.538,ok
serial_adhoc,100,2,119,1775645398031499,1775645398055936,24.437,ok
serial_adhoc,100,2,120,1775645398041446,1775645398066043,24.597,ok
serial_adhoc,100,2,121,1775645398051440,1775645398076759,25.319,ok
serial_adhoc,100,2,122,1775645398061515,1775645398086199,24.684,ok
serial_adhoc,100,2,123,1775645398071472,1775645398097233,25.761,ok
serial_adhoc,100,2,124,1775645398081435,1775645398108867,27.432,ok
serial_adhoc,100,2,125,1775645398091486,1775645398117055,25.569,ok
serial_adhoc,100,2,126,1775645398101488,1775645398127306,25.818,ok
serial_adhoc,100,2,127,1775645398111518,1775645398137445,25.927,ok
serial_adhoc,100,2,128,1775645398121527,1775645398148544,27.017,ok
serial_adhoc,100,2,129,1775645398131453,1775645398158840,27.387,ok
serial_adhoc,100,2,130,1775645398141453,1775645398168401,26.948,ok
serial_adhoc,100,2,131,1775645398151523,1775645398178076,26.553,ok
serial_adhoc,100,2,132,1775645398161526,1775645398188460,26.934,ok
serial_adhoc,100,2,133,1775645398171487,1775645398198787,27.3,ok
serial_adhoc,100,2,134,1775645398181452,1775645398209397,27.945,ok
serial_adhoc,100,2,135,1775645398191457,1775645398219879,28.422,ok
serial_adhoc,100,2,136,1775645398201528,1775645398229020,27.492,ok
serial_adhoc,100,2,137,1775645398211510,1775645398239947,28.437,ok
serial_adhoc,100,2,138,1775645398221487,1775645398249403,27.916,ok
serial_adhoc,100,2,139,1775645398231429,1775645398260072,28.643,ok
serial_adhoc,100,2,140,1775645398241447,1775645398269729,28.282,ok
serial_adhoc,100,2,141,1775645398251509,1775645398281966,30.457,ok
serial_adhoc,100,2,142,1775645398261509,1775645398291441,29.932,ok
serial_adhoc,100,2,143,1775645398271479,1775645398300419,28.94,ok
serial_adhoc,100,2,144,1775645398281500,1775645398312081,30.581,ok
serial_adhoc,100,2,145,1775645398291803,1775645398320706,28.903,ok
serial_adhoc,100,2,146,1775645398301494,1775645398330858,29.364,ok
serial_adhoc,100,2,147,1775645398311530,1775645398342304,30.774,ok
serial_adhoc,100,2,148,1775645398321510,1775645398351226,29.716,ok
serial_adhoc,100,2,149,1775645398331439,1775645398361449,30.01,ok
serial_adhoc,100,2,150,1775645398341510,1775645398372236,30.726,ok
serial_adhoc,100,2,151,1775645398351453,1775645398382725,31.272,ok
serial_adhoc,100,2,152,1775645398361754,1775645398393043,31.289,ok
serial_adhoc,100,2,153,1775645398371491,1775645398403196,31.705,ok
serial_adhoc,100,2,154,1775645398381551,1775645398413360,31.809,ok
serial_adhoc,100,2,155,1775645398391544,1775645398423610,32.066,ok
serial_adhoc,100,2,156,1775645398401490,1775645398433608,32.118,ok
serial_adhoc,100,2,157,1775645398411443,1775645398444556,33.113,ok
serial_adhoc,100,2,158,1775645398421520,1775645398454480,32.96,ok
serial_adhoc,100,2,159,1775645398431464,1775645398464796,33.332,ok
serial_adhoc,100,2,160,1775645398441428,1775645398475404,33.976,ok
serial_adhoc,100,2,161,1775645398451441,1775645398484588,33.147,ok
serial_adhoc,100,2,162,1775645398461519,1775645398494789,33.27,ok
serial_adhoc,100,2,163,1775645398471527,1775645398504895,33.368,ok
serial_adhoc,100,2,164,1775645398481492,1775645398515627,34.135,ok
serial_adhoc,100,2,165,1775645398491438,1775645398526891,35.453,ok
serial_adhoc,100,2,166,1775645398501527,1775645398536597,35.07,ok
serial_adhoc,100,2,167,1775645398511517,1775645398546589,35.072,ok
serial_adhoc,100,2,168,1775645398521528,1775645398557979,36.451,ok
serial_adhoc,100,2,169,1775645398531520,1775645398566957,35.437,ok
serial_adhoc,100,2,170,1775645398541497,1775645398577286,35.789,ok
serial_adhoc,100,2,171,1775645398551441,1775645398587263,35.822,ok
serial_adhoc,100,2,172,1775645398561515,1775645398597794,36.279,ok
serial_adhoc,100,2,173,1775645398571528,1775645398608785,37.257,ok
serial_adhoc,100,2,174,1775645398581445,1775645398618428,36.983,ok
serial_adhoc,100,2,175,1775645398591441,1775645398628353,36.912,ok
serial_adhoc,100,2,176,1775645398601430,1775645398638483,37.053,ok
serial_adhoc,100,2,177,1775645398611515,1775645398649140,37.625,ok
serial_adhoc,100,2,178,1775645398621517,1775645398660110,38.593,ok
serial_adhoc,100,2,179,1775645398631483,1775645398669255,37.772,ok
serial_adhoc,100,2,180,1775645398641446,1775645398680090,38.644,ok
serial_adhoc,100,2,181,1775645398651513,1775645398690338,38.825,ok
serial_adhoc,100,2,182,1775645398661515,1775645398700017,38.502,ok
serial_adhoc,100,2,183,1775645398671424,1775645398710634,39.21,ok
serial_adhoc,100,2,184,1775645398681438,1775645398720411,38.973,ok
serial_adhoc,100,2,185,1775645398691487,1775645398732462,40.975,ok
serial_adhoc,100,2,186,1775645398701509,1775645398742981,41.472,ok
serial_adhoc,100,2,187,1775645398711511,1775645398750461,38.95,ok
serial_adhoc,100,2,188,1775645398721507,1775645398760908,39.401,ok
