config,frequency_hz,run,send_ts_us,recv_ts_us,rtt_ms,status
wifi_microros_reliable,100,6,1775641912687570,1775641912722759,35.189,ok
wifi_microros_reliable,100,6,1775641912697743,1775641912739349,41.606,ok
wifi_microros_reliable,100,6,1775641912707741,1775641912815528,107.787,ok
wifi_microros_reliable,100,6,1775641912717732,1775641912830721,112.989,ok
wifi_microros_reliable,100,6,1775641912727737,1775641912865935,138.198,ok
wifi_microros_reliable,100,6,1775641912737752,1775641912891201,153.449,ok
wifi_microros_reliable,100,6,1775641912747759,1775641912995310,247.551,ok
wifi_microros_reliable,100,6,1775641912827771,1775641913025612,197.841,ok
wifi_microros_reliable,100,6,1775641912847762,1775641913036158,188.396,ok
wifi_microros_reliable,100,6,1775641912877660,1775641913147649,269.989,ok
wifi_microros_reliable,100,6,1775641912897740,1775641914229376,1331.636,dropped
wifi_microros_reliable,100,6,1775641913007722,1775641914230231,1222.509,dropped
wifi_microros_reliable,100,6,1775641913037759,1775641914275433,1237.674,dropped
wifi_microros_reliable,100,6,1775641913047753,1775641914320855,1273.102,dropped
wifi_microros_reliable,100,6,1775641913157757,1775641914338837,1181.08,dropped
wifi_microros_reliable,100,6,1775641914167759,1775641914358958,191.199,ok
wifi_microros_reliable,100,6,1775641914237757,1775641914376657,138.9,ok
wifi_microros_reliable,100,6,1775641914277693,1775641914387011,109.318,ok
wifi_microros_reliable,100,6,1775641914337732,1775641914516393,178.661,ok
wifi_microros_reliable,100,6,1775641914347771,1775641914676893,329.122,ok
wifi_microros_reliable,100,6,1775641914367752,1775641914826315,458.563,ok
wifi_microros_reliable,100,6,1775641914388646,1775641914903746,515.1,dropped
wifi_microros_reliable,100,6,1775641914397727,1775641915095079,697.352,dropped
wifi_microros_reliable,100,6,1775641914527765,1775641915198145,670.38,dropped
wifi_microros_reliable,100,6,1775641914687801,1775641915220185,532.384,dropped
wifi_microros_reliable,100,6,1775641914837777,1775641915251626,413.849,ok
wifi_microros_reliable,100,6,1775641914917773,1775641915279777,362.004,ok
wifi_microros_reliable,100,6,1775641915087774,1775641915306324,218.55,ok
wifi_microros_reliable,100,6,1775641915207788,1775641915381544,173.756,ok
wifi_microros_reliable,100,6,1775641915237737,1775641915401416,163.679,ok
wifi_microros_reliable,100,6,1775641915267785,1775641915424049,156.264,ok
wifi_microros_reliable,100,6,1775641915287760,1775641915484352,196.592,ok
wifi_microros_reliable,100,6,1775641915317802,1775641915499017,181.215,ok
wifi_microros_reliable,100,6,1775641915397762,1775641915539555,141.793,ok
wifi_microros_reliable,100,6,1775641915407765,1775641915560079,152.314,ok
wifi_microros_reliable,100,6,1775641915427773,1775641915578337,150.564,ok
wifi_microros_reliable,100,6,1775641915497699,1775641915601583,103.884,ok
wifi_microros_reliable,100,6,1775641915507776,1775641915617256,109.48,ok
wifi_microros_reliable,100,6,1775641915557776,1775641915635161,77.385,ok
wifi_microros_reliable,100,6,1775641915567706,1775641915665297,97.591,ok
wifi_microros_reliable,100,6,1775641915587786,1775641915686894,99.108,ok
wifi_microros_reliable,100,6,1775641915618428,1775641915698727,80.299,ok
wifi_microros_reliable,100,6,1775641915627717,1775641915714984,87.267,ok
wifi_microros_reliable,100,6,1775641915647711,1775641916809492,1161.781,dropped
wifi_microros_reliable,100,6,1775641915667697,1775641916810588,1142.891,dropped
wifi_microros_reliable,100,6,1775641915697708,1775641916834836,1137.128,dropped
wifi_microros_reliable,100,6,1775641915707767,1775641916999269,1291.502,dropped
wifi_microros_reliable,100,6,1775641915727743,1775641917067431,1339.688,dropped
wifi_microros_reliable,100,6,1775641916727755,1775641917088071,360.316,ok
wifi_microros_reliable,100,6,1775641916817809,1775641917100346,282.537,ok
wifi_microros_reliable,100,6,1775641916847794,1775641917121537,273.743,ok
wifi_microros_reliable,100,6,1775641916988217,1775641917141524,153.307,ok
wifi_microros_reliable,100,6,1775641917077811,1775641917197786,119.975,ok
wifi_microros_reliable,100,6,1775641917097773,1775641917290965,193.192,ok
wifi_microros_reliable,100,6,1775641917117709,1775641917383142,265.433,ok
wifi_microros_reliable,100,6,1775641917137736,1775641917421635,283.899,ok
wifi_microros_reliable,100,6,1775641917147775,1775641917440712,292.937,ok
wifi_microros_reliable,100,6,1775641917207783,1775641917512489,304.706,ok
wifi_microros_reliable,100,6,1775641917307762,1775641917533033,225.271,ok
wifi_microros_reliable,100,6,1775641917397756,1775641917575533,177.777,ok
wifi_microros_reliable,100,6,1775641917437765,1775641917728456,290.691,ok
wifi_microros_reliable,100,6,1775641917458137,1775641917856431,398.294,ok
wifi_microros_reliable,100,6,1775641917517777,1775641918063348,545.571,dropped
wifi_microros_reliable,100,6,1775641917537806,1775641918110535,572.729,dropped
