config,frequency_hz,run,send_ts_us,recv_ts_us,rtt_ms,status
serial_microros_besteffort,100,3,1775643629530326,1775643629536156,5.83,ok
serial_microros_besteffort,100,3,1775643629540446,1775643629545081,4.635,ok
serial_microros_besteffort,100,3,1775643629550482,1775643629555150,4.668,ok
serial_microros_besteffort,100,3,1775643629560463,1775643629565139,4.676,ok
serial_microros_besteffort,100,3,1775643629570482,1775643629575142,4.66,ok
serial_microros_besteffort,100,3,1775643629580527,1775643629585274,4.747,ok
serial_microros_besteffort,100,3,1775643629590515,1775643629595304,4.789,ok
serial_microros_besteffort,100,3,1775643629600511,1775643629605144,4.633,ok
serial_microros_besteffort,100,3,1775643629610459,1775643629614974,4.515,ok
serial_microros_besteffort,100,3,1775643629620499,1775643629625117,4.618,ok
serial_microros_besteffort,100,3,1775643629630427,1775643629635007,4.58,ok
serial_microros_besteffort,100,3,1775643629640411,1775643629645175,4.764,ok
serial_microros_besteffort,100,3,1775643629650413,1775643629655023,4.61,ok
serial_microros_besteffort,100,3,1775643629660479,1775643629665026,4.547,ok
serial_microros_besteffort,100,3,1775643629670505,1775643629675197,4.692,ok
serial_microros_besteffort,100,3,1775643629680506,1775643629685328,4.822,ok
serial_microros_besteffort,100,3,1775643629690483,1775643629695222,4.739,ok
serial_microros_besteffort,100,3,1775643629700488,1775643629704981,4.493,ok
serial_microros_besteffort,100,3,1775643629710515,1775643629714829,4.314,ok
serial_microros_besteffort,100,3,1775643629720509,1775643629725005,4.496,ok
serial_microros_besteffort,100,3,1775643629730512,1775643629735147,4.635,ok
serial_microros_besteffort,100,3,1775643629740531,1775643629745115,4.584,ok
serial_microros_besteffort,100,3,1775643629750479,1775643629755268,4.789,ok
serial_microros_besteffort,100,3,1775643629760422,1775643629765231,4.809,ok
serial_microros_besteffort,100,3,1775643629770499,1775643629775307,4.808,ok
serial_microros_besteffort,100,3,1775643629780522,1775643629785260,4.738,ok
serial_microros_besteffort,100,3,1775643629790505,1775643629795205,4.7,ok
serial_microros_besteffort,100,3,1775643629800526,1775643629805125,4.599,ok
serial_microros_besteffort,100,3,1775643629810503,1775643629815269,4.766,ok
serial_microros_besteffort,100,3,1775643629820505,1775643629825133,4.628,ok
serial_microros_besteffort,100,3,1775643629830517,1775643629835133,4.616,ok
serial_microros_besteffort,100,3,1775643629840508,1775643629845260,4.752,ok
serial_microros_besteffort,100,3,1775643629850458,1775643629855068,4.61,ok
serial_microros_besteffort,100,3,1775643629860460,1775643629865120,4.66,ok
serial_microros_besteffort,100,3,1775643629870415,1775643629875157,4.742,ok
serial_microros_besteffort,100,3,1775643629880504,1775643629885395,4.891,ok
serial_microros_besteffort,100,3,1775643629890506,1775643629895327,4.821,ok
serial_microros_besteffort,100,3,1775643629900493,1775643629905023,4.53,ok
serial_microros_besteffort,100,3,1775643629910526,1775643629915175,4.649,ok
serial_microros_besteffort,100,3,1775643629920475,1775643629925266,4.791,ok
serial_microros_besteffort,100,3,1775643629930511,1775643629935285,4.774,ok
serial_microros_besteffort,100,3,1775643629940486,1775643629945164,4.678,ok
serial_microros_besteffort,100,3,1775643629950518,1775643629955089,4.571,ok
serial_microros_besteffort,100,3,1775643629960417,1775643629965047,4.63,ok
serial_microros_besteffort,100,3,1775643629970519,1775643629975122,4.603,ok
serial_microros_besteffort,100,3,1775643629980504,1775643629985117,4.613,ok
serial_microros_besteffort,100,3,1775643629990522,1775643629995352,4.83,ok
serial_microros_besteffort,100,3,1775643630000505,1775643630005241,4.736,ok
serial_microros_besteffort,100,3,1775643630010517,1775643630015088,4.571,ok
serial_microros_besteffort,100,3,1775643630020508,1775643630025132,4.624,ok
serial_microros_besteffort,100,3,1775643630030519,1775643630035216,4.697,ok
serial_microros_besteffort,100,3,1775643630040518,1775643630045418,4.9,ok
serial_microros_besteffort,100,3,1775643630050504,1775643630055212,4.708,ok
serial_microros_besteffort,100,3,1775643630060482,1775643630065332,4.85,ok
serial_microros_besteffort,100,3,1775643630070470,1775643630075406,4.936,ok
serial_microros_besteffort,100,3,1775643630080514,1775643630085370,4.856,ok
serial_microros_besteffort,100,3,1775643630090517,1775643630095361,4.844,ok
serial_microros_besteffort,100,3,1775643630100520,1775643630105457,4.937,ok
serial_microros_besteffort,100,3,1775643630110520,1775643630115102,4.582,ok
serial_microros_besteffort,100,3,1775643630120426,1775643630125392,4.966,ok
serial_microros_besteffort,100,3,1775643630130422,1775643630135187,4.765,ok
serial_microros_besteffort,100,3,1775643630140420,1775643630144785,4.365,ok
serial_microros_besteffort,100,3,1775643630150392,1775643630154246,3.854,ok
serial_microros_besteffort,100,3,1775643630160389,1775643630164165,3.776,ok
serial_microros_besteffort,100,3,1775643630170385,1775643630174154,3.769,ok
serial_microros_besteffort,100,3,1775643630180387,1775643630184141,3.754,ok
serial_microros_besteffort,100,3,1775643630190388,1775643630194284,3.896,ok
serial_microros_besteffort,100,3,1775643630200387,1775643630204166,3.779,ok
serial_microros_besteffort,100,3,1775643630210386,1775643630214175,3.789,ok
serial_microros_besteffort,100,3,1775643630220388,1775643630224158,3.77,ok
serial_microros_besteffort,100,3,1775643630230385,1775643630234195,3.81,ok
serial_microros_besteffort,100,3,1775643630240383,1775643630244190,3.807,ok
serial_microros_besteffort,100,3,1775643630250384,1775643630254133,3.749,ok
serial_microros_besteffort,100,3,1775643630260389,1775643630264223,3.834,ok
serial_microros_besteffort,100,3,1775643630270444,1775643630274533,4.089,ok
serial_microros_besteffort,100,3,1775643630280536,1775643630284285,3.749,ok
serial_microros_besteffort,100,3,1775643630290521,1775643630294205,3.684,ok
serial_microros_besteffort,100,3,1775643630300527,1775643630304496,3.969,ok
serial_microros_besteffort,100,3,1775643630310506,1775643630314537,4.031,ok
serial_microros_besteffort,100,3,1775643630320490,1775643630325074,4.584,ok
serial_microros_besteffort,100,3,1775643630330504,1775643630335174,4.67,ok
serial_microros_besteffort,100,3,1775643630340495,1775643630345150,4.655,ok
