config,frequency_hz,run,send_ts_us,recv_ts_us,rtt_ms,status
wifi_microros_reliable,100,10,1775641988177272,1775641988297005,119.733,ok
wifi_microros_reliable,100,10,1775641988187415,1775641988318925,131.51,ok
wifi_microros_reliable,100,10,1775641988197430,1775641988339753,142.323,ok
wifi_microros_reliable,100,10,1775641988207396,1775641988364109,156.713,ok
wifi_microros_reliable,100,10,1775641988217422,1775641988375501,158.079,ok
wifi_microros_reliable,100,10,1775641988307462,1775641988389586,82.124,ok
wifi_microros_reliable,100,10,1775641988337469,1775641988408457,70.988,ok
wifi_microros_reliable,100,10,1775641988347457,1775641988432947,85.49,ok
wifi_microros_reliable,100,10,1775641988377391,1775641988455098,77.707,ok
wifi_microros_reliable,100,10,1775641988387432,1775641988514140,126.708,ok
wifi_microros_reliable,100,10,1775641988407421,1775641988525475,118.054,ok
wifi_microros_reliable,100,10,1775641988417364,1775641988536093,118.729,ok
wifi_microros_reliable,100,10,1775641988447443,1775641988562406,114.963,ok
wifi_microros_reliable,100,10,1775641988467339,1775641988616088,148.749,ok
wifi_microros_reliable,100,10,1775641988527443,1775641988638812,111.369,ok
wifi_microros_reliable,100,10,1775641988537401,1775641988657765,120.364,ok
wifi_microros_reliable,100,10,1775641988547438,1775641988682013,134.575,ok
wifi_microros_reliable,100,10,1775641988577360,1775641988704118,126.758,ok
wifi_microros_reliable,100,10,1775641988627433,1775641988715731,88.298,ok
wifi_microros_reliable,100,10,1775641988647396,1775641988727563,80.167,ok
wifi_microros_reliable,100,10,1775641988667437,1775641988740657,73.22,ok
wifi_microros_reliable,100,10,1775641988697452,1775641988756054,58.602,ok
wifi_microros_reliable,100,10,1775641988717405,1775641988767603,50.198,ok
wifi_microros_reliable,100,10,1775641988728909,1775641988780415,51.506,ok
wifi_microros_reliable,100,10,1775641988737438,1775641988816310,78.872,ok
wifi_microros_reliable,100,10,1775641988757352,1775641988826990,69.638,ok
wifi_microros_reliable,100,10,1775641988768533,1775641988844104,75.571,ok
wifi_microros_reliable,100,10,1775641988777382,1775641988866893,89.511,ok
wifi_microros_reliable,100,10,1775641988797449,1775641988878612,81.163,ok
wifi_microros_reliable,100,10,1775641988828625,1775641988897927,69.302,ok
wifi_microros_reliable,100,10,1775641988837430,1775641988908084,70.654,ok
wifi_microros_reliable,100,10,1775641988857399,1775641988918110,60.711,ok
wifi_microros_reliable,100,10,1775641988877449,1775641988925703,48.254,ok
wifi_microros_reliable,100,10,1775641988887426,1775641988935553,48.127,ok
wifi_microros_reliable,100,10,1775641988907356,1775641988959641,52.285,ok
wifi_microros_reliable,100,10,1775641988917357,1775641988977299,59.942,ok
wifi_microros_reliable,100,10,1775641988927409,1775641988986971,59.562,ok
wifi_microros_reliable,100,10,1775641988937443,1775641989006696,69.253,ok
wifi_microros_reliable,100,10,1775641988947435,1775641989017335,69.9,ok
wifi_microros_reliable,100,10,1775641988978500,1775641989026253,47.753,ok
