config,frequency_hz,run,msg_index,send_ts_us,recv_ts_us,rtt_ms,status
serial_adhoc,1,3,1,1775648326208813,1775648326221037,12.224,ok
serial_adhoc,1,3,2,1775648327209284,1775648327222621,13.337,ok
serial_adhoc,1,3,3,1775648328208906,1775648328221390,12.484,ok
serial_adhoc,1,3,4,1775648329208998,1775648329221888,12.89,ok
serial_adhoc,1,3,5,1775648330209045,1775648330221860,12.815,ok
serial_adhoc,1,3,6,1775648331208911,1775648331221914,13.003,ok
serial_adhoc,1,3,7,1775648332208981,1775648332221707,12.726,ok
serial_adhoc,1,3,8,1775648333208915,1775648333221842,12.927,ok
serial_adhoc,1,3,9,1775648334208905,1775648334221573,12.668,ok
serial_adhoc,1,3,10,1775648335208957,1775648335222088,13.131,ok
serial_adhoc,1,3,11,1775648336208894,1775648336220866,11.972,ok
serial_adhoc,1,3,12,1775648337209050,1775648337221795,12.745,ok
serial_adhoc,1,3,13,1775648338208903,1775648338221300,12.397,ok
serial_adhoc,1,3,14,1775648339209008,1775648339221079,12.071,ok
serial_adhoc,1,3,15,1775648340208906,1775648340221749,12.843,ok
serial_adhoc,1,3,16,1775648341208909,1775648341221390,12.481,ok
serial_adhoc,1,3,17,1775648342208908,1775648342221322,12.414,ok
serial_adhoc,1,3,18,1775648343208895,1775648343221234,12.339,ok
serial_adhoc,1,3,19,1775648344208899,1775648344221427,12.528,ok
serial_adhoc,1,3,20,1775648345209007,1775648345221206,12.199,ok
serial_adhoc,1,3,21,1775648346208897,1775648346221476,12.579,ok
serial_adhoc,1,3,22,1775648347208893,1775648347221481,12.588,ok
serial_adhoc,1,3,23,1775648348208906,1775648348221394,12.488,ok
serial_adhoc,1,3,24,1775648349208895,1775648349221328,12.433,ok
serial_adhoc,1,3,25,1775648350208897,1775648350221394,12.497,ok
serial_adhoc,1,3,26,1775648351208901,1775648351221157,12.256,ok
serial_adhoc,1,3,27,1775648352209014,1775648352221530,12.516,ok
serial_adhoc,1,3,28,1775648353208899,1775648353221286,12.387,ok
serial_adhoc,1,3,29,1775648354208990,1775648354221338,12.348,ok
serial_adhoc,1,3,30,1775648355208901,1775648355221461,12.56,ok
serial_adhoc,1,3,31,1775648356208906,1775648356221391,12.485,ok
serial_adhoc,1,3,32,1775648357208890,1775648357220902,12.012,ok
serial_adhoc,1,3,33,1775648358209018,1775648358221627,12.609,ok
serial_adhoc,1,3,34,1775648359208996,1775648359221830,12.834,ok
serial_adhoc,1,3,35,1775648360208904,1775648360220816,11.912,ok
serial_adhoc,1,3,36,1775648361208908,1775648361221143,12.235,ok
