config,frequency_hz,run,msg_index,send_ts_us,recv_ts_us,rtt_ms,status
serial_adhoc,10,10,1,1775628254974162,1775628254987016,12.854,ok
serial_adhoc,10,10,2,1775628255074376,1775628255086306,11.93,ok
serial_adhoc,10,10,3,1775628255174741,1775628255187431,12.69,ok
serial_adhoc,10,10,4,1775628255274765,1775628255287131,12.366,ok
serial_adhoc,10,10,5,1775628255374770,1775628255387153,12.383,ok
serial_adhoc,10,10,6,1775628255474767,1775628255488500,13.733,ok
serial_adhoc,10,10,7,1775628255574387,1775628255586721,12.334,ok
serial_adhoc,10,10,8,1775628255674766,1775628255687099,12.333,ok
serial_adhoc,10,10,9,1775628255774391,1775628255787286,12.895,ok
serial_adhoc,10,10,10,1775628255874387,1775628255887193,12.806,ok
serial_adhoc,10,10,11,1775628255974761,1775628255987587,12.826,ok
serial_adhoc,10,10,12,1775628256074384,1775628256087378,12.994,ok
serial_adhoc,10,10,13,1775628256174385,1775628256187113,12.728,ok
serial_adhoc,10,10,14,1775628256274797,1775628256287758,12.961,ok
serial_adhoc,10,10,15,1775628256374392,1775628256386865,12.473,ok
serial_adhoc,10,10,16,1775628256474404,1775628256486977,12.573,ok
serial_adhoc,10,10,17,1775628256574381,1775628256586997,12.616,ok
serial_adhoc,10,10,18,1775628256674405,1775628256686797,12.392,ok
serial_adhoc,10,10,19,1775628256774341,1775628256786844,12.503,ok
serial_adhoc,10,10,20,1775628256874399,1775628256886460,12.061,ok
serial_adhoc,10,10,21,1775628256974313,1775628256986834,12.521,ok
serial_adhoc,10,10,22,1775628257074391,1775628257087051,12.66,ok
serial_adhoc,10,10,23,1775628257174296,1775628257187027,12.731,ok
serial_adhoc,10,10,24,1775628257274824,1775628257287671,12.847,ok
serial_adhoc,10,10,25,1775628257374271,1775628257386501,12.23,ok
serial_adhoc,10,10,26,1775628257474396,1775628257487146,12.75,ok
serial_adhoc,10,10,27,1775628257574391,1775628257587165,12.774,ok
serial_adhoc,10,10,28,1775628257674389,1775628257686965,12.576,ok
serial_adhoc,10,10,29,1775628257774400,1775628257787156,12.756,ok
serial_adhoc,10,10,30,1775628257874376,1775628257886785,12.409,ok
serial_adhoc,10,10,31,1775628257974386,1775628257987180,12.794,ok
serial_adhoc,10,10,32,1775628258074656,1775628258087323,12.667,ok
serial_adhoc,10,10,33,1775628258174390,1775628258186942,12.552,ok
serial_adhoc,10,10,34,1775628258274402,1775628258286891,12.489,ok
serial_adhoc,10,10,35,1775628258374332,1775628258387028,12.696,ok
serial_adhoc,10,10,36,1775628258474392,1775628258486926,12.534,ok
serial_adhoc,10,10,37,1775628258574628,1775628258587048,12.42,ok
serial_adhoc,10,10,38,1775628258674325,1775628258687011,12.686,ok
serial_adhoc,10,10,39,1775628258774401,1775628258786577,12.176,ok
serial_adhoc,10,10,40,1775628258874324,1775628258887003,12.679,ok
serial_adhoc,10,10,41,1775628258974772,1775628258987120,12.348,ok
serial_adhoc,10,10,42,1775628259074378,1775628259085988,11.61,ok
serial_adhoc,10,10,43,1775628259174224,1775628259185417,11.193,ok
serial_adhoc,10,10,44,1775628259274314,1775628259286616,12.302,ok
serial_adhoc,10,10,45,1775628259374769,1775628259387377,12.608,ok
serial_adhoc,10,10,46,1775628259474303,1775628259487160,12.857,ok
serial_adhoc,10,10,47,1775628259574332,1775628259587234,12.902,ok
serial_adhoc,10,10,48,1775628259674400,1775628259687728,13.328,ok
serial_adhoc,10,10,49,1775628259774382,1775628259786725,12.343,ok
serial_adhoc,10,10,50,1775628259874388,1775628259886740,12.352,ok
serial_adhoc,10,10,51,1775628259974780,1775628259987389,12.609,ok
serial_adhoc,10,10,52,1775628260074387,1775628260086696,12.309,ok
serial_adhoc,10,10,53,1775628260174367,1775628260186784,12.417,ok
serial_adhoc,10,10,54,1775628260274373,1775628260287665,13.292,ok
serial_adhoc,10,10,55,1775628260374332,1775628260387028,12.696,ok
serial_adhoc,10,10,56,1775628260474363,1775628260486213,11.85,ok
serial_adhoc,10,10,57,1775628260574383,1775628260586545,12.162,ok
serial_adhoc,10,10,58,1775628260674396,1775628260687239,12.843,ok
serial_adhoc,10,10,59,1775628260774335,1775628260787122,12.787,ok
serial_adhoc,10,10,60,1775628260874416,1775628260887218,12.802,ok
serial_adhoc,10,10,61,1775628260974308,1775628260986686,12.378,ok
serial_adhoc,10,10,62,1775628261074402,1775628261087057,12.655,ok
serial_adhoc,10,10,63,1775628261174304,1775628261186449,12.145,ok
serial_adhoc,10,10,64,1775628261274793,1775628261287598,12.805,ok
serial_adhoc,10,10,65,1775628261374303,1775628261385640,11.337,ok
serial_adhoc,10,10,66,1775628261474560,1775628261487067,12.507,ok
serial_adhoc,10,10,67,1775628261574756,1775628261586949,12.193,ok
