config,frequency_hz,run,msg_index,send_ts_us,recv_ts_us,rtt_ms,status
serial_adhoc,1,8,1,1775653645649356,1775653645662024,12.668,ok
serial_adhoc,1,8,2,1775653646649510,1775653646663361,13.851,ok
serial_adhoc,1,8,3,1775653647649561,1775653647662818,13.257,ok
serial_adhoc,1,8,4,1775653648649546,1775653648663064,13.518,ok
serial_adhoc,1,8,5,1775653649649521,1775653649662520,12.999,ok
serial_adhoc,1,8,6,1775653650649507,1775653650663172,13.665,ok
serial_adhoc,1,8,7,1775653651649516,1775653651661969,12.453,ok
serial_adhoc,1,8,8,1775653652649523,1775653652662019,12.496,ok
serial_adhoc,1,8,9,1775653653649532,1775653653661682,12.15,ok
serial_adhoc,1,8,10,1775653654649540,1775653654661871,12.331,ok
serial_adhoc,1,8,11,1775653655649503,1775653655661654,12.151,ok
serial_adhoc,1,8,12,1775653656649537,1775653656662232,12.695,ok
serial_adhoc,1,8,13,1775653657649479,1775653657661436,11.957,ok
serial_adhoc,1,8,14,1775653658649519,1775653658661876,12.357,ok
serial_adhoc,1,8,15,1775653659649516,1775653659661832,12.316,ok
serial_adhoc,1,8,16,1775653660649532,1775653660662198,12.666,ok
serial_adhoc,1,8,17,1775653661649464,1775653661661627,12.163,ok
serial_adhoc,1,8,18,1775653662649413,1775653662660359,10.946,ok
serial_adhoc,1,8,19,1775653663649523,1775653663661891,12.368,ok
serial_adhoc,1,8,20,1775653664649516,1775653664661757,12.241,ok
serial_adhoc,1,8,21,1775653665649485,1775653665662283,12.798,ok
serial_adhoc,1,8,22,1775653666649529,1775653666661644,12.115,ok
serial_adhoc,1,8,23,1775653667649550,1775653667661990,12.44,ok
serial_adhoc,1,8,24,1775653668649516,1775653668662512,12.996,ok
serial_adhoc,1,8,25,1775653669649489,1775653669660652,11.163,ok
serial_adhoc,1,8,26,1775653670649522,1775653670661907,12.385,ok
serial_adhoc,1,8,27,1775653671649495,1775653671661708,12.213,ok
serial_adhoc,1,8,28,1775653672649500,1775653672661606,12.106,ok
serial_adhoc,1,8,29,1775653673649502,1775653673662005,12.503,ok
serial_adhoc,1,8,30,1775653674649515,1775653674662262,12.747,ok
serial_adhoc,1,8,31,1775653675649493,1775653675662079,12.586,ok
serial_adhoc,1,8,32,1775653676649489,1775653676661091,11.602,ok
serial_adhoc,1,8,33,1775653677649513,1775653677661873,12.36,ok
serial_adhoc,1,8,34,1775653678649524,1775653678662213,12.689,ok
serial_adhoc,1,8,35,1775653679649441,1775653679661869,12.428,ok
serial_adhoc,1,8,36,1775653680649511,1775653680661545,12.034,ok
serial_adhoc,1,8,37,1775653681649530,1775653681662737,13.207,ok
serial_adhoc,1,8,38,1775653682649519,1775653682662136,12.617,ok
serial_adhoc,1,8,39,1775653683649520,1775653683661978,12.458,ok
serial_adhoc,1,8,40,1775653684649520,1775653684662117,12.597,ok
serial_adhoc,1,8,41,1775653685649538,1775653685661366,11.828,ok
serial_adhoc,1,8,42,1775653686649531,1775653686662081,12.55,ok
serial_adhoc,1,8,43,1775653687649517,1775653687661525,12.008,ok
serial_adhoc,1,8,44,1775653688649518,1775653688661881,12.363,ok
serial_adhoc,1,8,45,1775653689649517,1775653689661888,12.371,ok
serial_adhoc,1,8,46,1775653690649550,1775653690661943,12.393,ok
