config,frequency_hz,run,send_ts_us,recv_ts_us,rtt_ms,status
wifi_microros_besteffort,1,7,1776672675293385,1776672675322424,29.039,ok
wifi_microros_besteffort,1,7,1776672676294057,1776672676310087,16.03,ok
wifi_microros_besteffort,1,7,1776672677293597,1776672677314714,21.117,ok
wifi_microros_besteffort,1,7,1776672678293575,1776672678315448,21.873,ok
wifi_microros_besteffort,1,7,1776672679293610,1776672679303271,9.661,ok
wifi_microros_besteffort,1,7,1776672680294010,1776672680679183,385.173,ok
wifi_microros_besteffort,1,7,1776672682293875,1776672682307695,13.82,ok
wifi_microros_besteffort,1,7,1776672683293856,1776672683308625,14.769,ok
wifi_microros_besteffort,1,7,1776672684293578,1776672684328805,35.227,ok
wifi_microros_besteffort,1,7,1776672686293530,1776672686305976,12.446,ok
wifi_microros_besteffort,1,7,1776672687293591,1776672687310796,17.205,ok
wifi_microros_besteffort,1,7,1776672688294019,1776672688304126,10.107,ok
wifi_microros_besteffort,1,7,1776672693293586,1776672693308023,14.437,ok
wifi_microros_besteffort,1,7,1776672694293615,1776672694313371,19.756,ok
wifi_microros_besteffort,1,7,1776672696293618,1776672696756293,462.675,ok
wifi_microros_besteffort,1,7,1776672697294055,1776672697321680,27.625,ok
wifi_microros_besteffort,1,7,1776672698294027,1776672698379058,85.031,ok
wifi_microros_besteffort,1,7,1776672699293448,1776672699304640,11.192,ok
wifi_microros_besteffort,1,7,1776672700294011,1776672700333469,39.458,ok
wifi_microros_besteffort,1,7,1776672701293458,1776672701304197,10.739,ok
wifi_microros_besteffort,1,7,1776672702293605,1776672702301848,8.243,ok
wifi_microros_besteffort,1,7,1776672704293851,1776672704313771,19.92,ok
wifi_microros_besteffort,1,7,1776672705293476,1776672705305784,12.308,ok
wifi_microros_besteffort,1,7,1776672706294056,1776672706315320,21.264,ok
wifi_microros_besteffort,1,7,1776672708294070,1776672708309656,15.586,ok
wifi_microros_besteffort,1,7,1776672711294055,1776672711319925,25.87,ok
wifi_microros_besteffort,1,7,1776672712294053,1776672712312079,18.026,ok
wifi_microros_besteffort,1,7,1776672718294053,1776672718306029,11.976,ok
wifi_microros_besteffort,1,7,1776672719293457,1776672719350555,57.098,ok
wifi_microros_besteffort,1,7,1776672722293616,1776672722307061,13.445,ok
wifi_microros_besteffort,1,7,1776672723293463,1776672723321146,27.683,ok
wifi_microros_besteffort,1,7,1776672724293911,1776672724318456,24.545,ok
wifi_microros_besteffort,1,7,1776672727294033,1776672727332727,38.694,ok
wifi_microros_besteffort,1,7,1776672728294057,1776672728312466,18.409,ok
wifi_microros_besteffort,1,7,1776672729294048,1776672729365364,71.316,ok
wifi_microros_besteffort,1,7,1776672730293680,1776672730307058,13.378,ok
wifi_microros_besteffort,1,7,1776672732293459,1776672732598525,305.066,ok
wifi_microros_besteffort,1,7,1776672733293498,1776672733305344,11.846,ok
wifi_microros_besteffort,1,7,1776672736293584,1776672736322486,28.902,ok
wifi_microros_besteffort,1,7,1776672738293462,1776672738344021,50.559,ok
wifi_microros_besteffort,1,7,1776672739293945,1776672739310342,16.397,ok
wifi_microros_besteffort,1,7,1776672742294049,1776672742328909,34.86,ok
wifi_microros_besteffort,1,7,1776672743294052,1776672743555164,261.112,ok
wifi_microros_besteffort,1,7,1776672745293485,1776672745309139,15.654,ok
wifi_microros_besteffort,1,7,1776672746294051,1776672746307076,13.025,ok
wifi_microros_besteffort,1,7,1776672747294051,1776672747309038,14.987,ok
wifi_microros_besteffort,1,7,1776672748294051,1776672748313478,19.427,ok
wifi_microros_besteffort,1,7,1776672749294052,1776672749316618,22.566,ok
wifi_microros_besteffort,1,7,1776672750294053,1776672750311832,17.779,ok
wifi_microros_besteffort,1,7,1776672751294017,1776672751309573,15.556,ok
wifi_microros_besteffort,1,7,1776672752293994,1776672752303178,9.184,ok
wifi_microros_besteffort,1,7,1776672753294045,1776672753315285,21.24,ok
